Date,Time,Latitude,Longitude,Vehicles,Condition,Driver Age,Driver Sex
2023-08-10,HOUR15.0,39.7211,-105.409,2.0,Clear,27.0,M
2023-08-11,HOUR3.0,39.71699,-105.69621,1.0,Clear,27.0,M
2023-08-11,HOUR15.0,39.72361,-105.18171,2.0,Clear,41.0,M
2023-08-11,HOUR16.0,39.73985,-105.15932,2.0,Clear,17.0,M
2023-08-13,HOUR0.0,39.737623,-104.43368,1.0,Clear,24.0,F
2023-08-13,HOUR2.0,39.70995,-106.71514,1.0,Clear,37.0,M
2023-08-13,HOUR12.0,39.73988,-105.43241,2.0,Clear,47.0,M
2023-08-14,HOUR11.0,39.739293,-104.526958,1.0,Clear,23.0,M
2023-08-14,HOUR15.0,39.74183,-105.15747,2.0,Clear,48.0,M
2023-08-14,HOUR19.0,39.74347,-105.44346,2.0,Clear,42.0,M
2023-08-15,HOUR2.0,39.72492,-105.17972,1.0,Clear,17.0,M
2023-08-17,HOUR9.0,39.74602,-104.98877,2.0,Clear,25.0,M
2023-08-17,HOUR16.0,39.70922,-105.28614,2.0,Cloudy,28.0,M
2023-08-17,HOUR18.0,39.75,-105.55,2.0,Clear,19.0,M
2023-08-17,HOUR23.0,39.74013,-104.71988,1.0,Clear,29.0,F
2023-08-18,HOUR11.0,39.73993,-105.43242,2.0,Clear,44.0,M
2023-08-18,HOUR11.0,39.74602,-104.98877,1.0,Clear,38.0,M
2023-08-18,HOUR14.0,39.72855,-105.17421,2.0,Clear,28.0,M
2023-08-18,HOUR17.0,39.7402,-105.10017,2.0,Clear,25.0,F
2023-08-21,HOUR13.0,39.73922,-105.15867,2.0,Clear,52.0,M
2023-08-21,HOUR17.0,39.74965,-105.54888,1.0,Clear,70.0,F
2023-08-22,HOUR6.0,39.73783,-105.43109,1.0,Clear,67.0,M
2023-08-22,HOUR7.0,39.71414,-105.19181,2.0,Clear,57.0,M
2023-08-23,HOUR16.0,39.74347,-105.53221,1.0,Clear,64.0,M
2023-08-23,HOUR23.0,39.7399548,-104.5888303,2.0,Clear,40.0,F
2023-08-24,HOUR13.0,39.74127,-105.51388,2.0,Clear,71.0,M
2023-08-25,HOUR7.0,39.7427,-104.73676,3.0,Clear,34.0,F
2023-08-25,HOUR16.0,39.73102,-105.17021,2.0,Rain,23.0,M
2023-08-25,HOUR18.0,39.74146,-105.52311,1.0,Rain,21.0,F
2023-08-26,HOUR15.0,39.710973,-106.709203,1.0,Rain,33.0,M
2023-08-27,HOUR11.0,39.73992,-104.60723,1.0,Clear,38.0,M
2023-08-27,HOUR18.0,39.74657,-105.46462,1.0,Rain,49.0,M
2023-08-28,HOUR14.0,39.73854,-104.48962,2.0,Clear,,
2023-08-30,HOUR16.0,39.71373,-105.30915,1.0,Clear,28.0,M
2023-08-31,HOUR3.0,39.71402,-105.31022,1.0,Clear,71.0,M
2023-08-31,HOUR10.0,39.74027,-104.71167,2.0,Clear,,
2023-09-01,HOUR18.0,39.70942,-105.319,2.0,Clear,57.0,M
2023-09-02,HOUR15.0,39.72258,-105.18322,3.0,Clear,43.0,M
2023-09-02,HOUR21.0,39.742704,-104.736734,2.0,Clear,76.0,F
2023-09-03,HOUR14.0,39.72371,-105.18159,2.0,Clear,24.0,F
2023-09-04,HOUR0.0,39.740037,-104.682386,1.0,Clear,19.0,M
2023-09-05,HOUR10.0,39.73434,-104.38693,1.0,Clear,33.0,M
2023-09-07,HOUR16.0,39.708108,-106.718482,2.0,Clear,48.0,M
2023-09-09,HOUR12.0,39.72994,-105.17273,2.0,Clear,74.0,M
2023-09-09,HOUR14.0,39.73976,-104.58619,1.0,Clear,24.0,M
2023-09-10,HOUR9.0,39.74382,-105.44344,2.0,Cloudy,26.0,M
2023-09-10,HOUR12.0,39.72406,-105.18101,2.0,Clear,66.0,M
2023-09-13,HOUR17.0,39.74292,-105.17971,2.0,Clear,34.0,M
2023-09-13,HOUR17.0,39.72311,-105.1831,2.0,Clear,34.0,M
2023-09-14,HOUR16.0,39.71274,-105.30421,2.0,Rain,41.0,M
2023-09-14,HOUR17.0,39.738131,-104.453861,2.0,Sleet or Hail,24.0,M
2023-09-15,HOUR13.0,39.730575,-105.172395,2.0,Clear,51.0,M
2023-09-15,HOUR13.0,39.7336,-105.25051,1.0,Cloudy,29.0,M
2023-09-17,HOUR18.0,39.74017,-104.72904,2.0,Clear,22.0,M
2023-09-18,HOUR7.0,39.7427,-104.73674,2.0,Clear,34.0,F
2023-09-18,HOUR7.0,39.74087,-104.73073,2.0,Clear,34.0,F
2023-09-18,HOUR8.0,39.72539,-105.17912,1.0,Clear,16.0,M
2023-09-18,HOUR10.0,39.73932,-104.55267,1.0,Clear,29.0,F
2023-09-19,HOUR16.0,39.74908,-104.74735,1.0,Cloudy,18.0,F
2023-09-21,HOUR12.0,39.73056,-105.17237,2.0,Cloudy,57.0,M
2023-09-22,HOUR14.0,39.74011,-104.70476,2.0,Clear,39.0,M
2023-09-24,HOUR19.0,39.7095,-105.29193,2.0,Clear,,
2023-09-25,HOUR12.0,39.7144,-105.19231,1.0,Clear,32.0,M
2023-09-27,HOUR1.0,39.74405,-105.433908,1.0,Clear,59.0,M
2023-09-28,HOUR16.0,39.74001,-105.15891,2.0,Clear,16.0,F
2023-09-29,HOUR13.0,39.73056,-105.69269,2.0,Clear,67.0,M
2023-09-29,HOUR19.0,39.72586,-105.42091,2.0,Clear,19.0,F
2023-09-30,HOUR3.0,39.71548,-105.39355,1.0,Clear,21.0,M
2023-10-02,HOUR2.0,39.7387,-104.51488,1.0,Clear,35.0,F
2023-10-02,HOUR11.0,39.74015,-104.71834,2.0,Clear,35.0,M
2023-10-02,HOUR12.0,39.71424,-105.31282,1.0,Clear,33.0,M
2023-10-02,HOUR17.0,39.71056,-105.2961,3.0,Cloudy,50.0,M
2023-10-04,HOUR7.0,39.74028,-104.7193,2.0,Clear,58.0,M
2023-10-05,HOUR11.0,39.74085,-105.51623,2.0,Clear,72.0,F
2023-10-05,HOUR11.0,39.71327,-105.19326,2.0,Clear,47.0,M
2023-10-05,HOUR18.0,39.73103,-105.17012,6.0,Clear,27.0,F
2023-10-06,HOUR9.0,39.71559,-105.19214,1.0,Cloudy,23.0,M
2023-10-07,HOUR5.0,39.73781,-104.43157,1.0,Clear,62.0,M
2023-10-10,HOUR5.0,39.74008,-104.922509,2.0,Clear,27.0,M
2023-10-11,HOUR16.0,39.7246,-105.18081,4.0,Rain,38.0,M
2023-10-11,HOUR16.0,39.72467,-105.1807,2.0,Rain,18.0,M
2023-10-11,HOUR17.0,39.71468,-105.37936,1.0,Rain,43.0,F
2023-10-13,HOUR17.0,39.74132,-105.49597,2.0,Clear,23.0,F
2023-10-13,HOUR21.0,39.73832,-104.51071,2.0,Clear,29.0,M
2023-10-15,HOUR15.0,39.71579,-105.19234,1.0,Clear,71.0,M
2023-10-16,HOUR8.0,39.73724,-104.40693,1.0,Clear,66.0,M
2023-10-17,HOUR6.0,39.7407,-104.71596,2.0,Clear,33.0,F
2023-10-17,HOUR15.0,39.7393,-104.52698,2.0,Clear,61.0,M
2023-10-17,HOUR18.0,39.73712,-105.163,7.0,Clear,32.0,F
2023-10-17,HOUR20.0,39.74297,-105.1552,2.0,Clear,,
2023-10-18,HOUR6.0,39.73957,-104.71589,2.0,Clear,74.0,M
2023-10-18,HOUR7.0,39.74127,-105.51402,1.0,Clear,29.0,M
2023-10-18,HOUR11.0,39.71917,-105.18827,2.0,Clear,18.0,F
2023-10-18,HOUR12.0,39.71216,-105.31586,1.0,Cloudy,74.0,M
2023-10-18,HOUR15.0,39.70994,-105.19573,2.0,Clear,30.0,M
2023-10-20,HOUR11.0,39.7397,-104.5834,1.0,Clear,49.0,M
2023-10-20,HOUR18.0,39.74004,-104.72652,1.0,Clear,39.0,M
2023-10-22,HOUR8.0,39.74016,-104.6866,1.0,Clear,,
2023-10-24,HOUR22.0,39.73211,-105.16937,2.0,Clear,39.0,M
2023-10-25,HOUR1.0,39.7196,-105.40221,1.0,Clear,30.0,F
2023-10-26,HOUR16.0,39.73811,-104.42138,2.0,Fog,29.0,M
2023-10-27,HOUR19.0,39.74453,-105.1533,3.0,Clear,43.0,M
2023-10-27,HOUR19.0,39.74453,-105.1533,3.0,Clear,43.0,M
2023-10-28,HOUR6.0,39.73495,-105.16529,1.0,Freezing Rain or Freezing Drizzle,40.0,F
2023-10-28,HOUR7.0,39.74021,-104.72245,2.0,Snow,51.0,F
2023-10-28,HOUR14.0,39.74115,-105.51517,1.0,Snow,21.0,M
2023-10-28,HOUR14.0,39.71601,-104.22321,1.0,Snow,29.0,M
2023-10-28,HOUR15.0,39.73015,-104.2958,1.0,Snow,51.0,M
2023-10-28,HOUR17.0,39.72259,-105.1831,2.0,Snow,50.0,F
2023-10-28,HOUR18.0,39.73828,-104.63704,4.0,Snow,,U
2023-10-29,HOUR13.0,39.7106,-105.69731,1.0,Cloudy,43.0,M
2023-10-29,HOUR13.0,39.74455,-105.47617,3.0,Snow,77.0,M
2023-10-30,HOUR8.0,39.71247,-105.30418,2.0,Cloudy,26.0,M
2023-10-30,HOUR21.0,39.73823,-104.63747,2.0,Clear,,
2023-10-30,HOUR21.0,39.73819,-104.63872,2.0,Clear,27.0,F
2023-10-31,HOUR0.0,39.72787,-105.17503,1.0,Clear,18.0,M
2023-11-01,HOUR1.0,39.7402,-104.61031,1.0,Clear,38.0,M
2023-11-02,HOUR15.0,39.72098,-105.40888,4.0,Cloudy,45.0,M
2023-11-02,HOUR19.0,39.742383,-104.736195,2.0,Clear,,
2023-11-03,HOUR13.0,39.73809,-104.42157,2.0,Clear,,U
2023-11-03,HOUR16.0,39.74518,-105.45784,2.0,Clear,61.0,M
2023-11-03,HOUR16.0,39.73809,-104.44071,2.0,Clear,45.0,F
2023-11-04,HOUR16.0,39.74028,-104.69976,2.0,Clear,51.0,M
2023-11-05,HOUR5.0,39.74104,-105.51526,1.0,,40.0,M
2023-11-05,HOUR14.0,39.720633,-104.242875,1.0,Clear,47.0,M
2023-11-05,HOUR21.0,39.7401,-104.67357,1.0,Clear,32.0,F
2023-11-07,HOUR8.0,39.74002,-104.73132,1.0,Clear,20.0,F
2023-11-08,HOUR14.0,39.71535,-105.39337,2.0,Snow,72.0,M
2023-11-09,HOUR16.0,39.73062,-105.17233,2.0,Clear,64.0,F
2023-11-10,HOUR15.0,39.72362,-105.1815,2.0,Clear,28.0,F
2023-11-10,HOUR15.0,39.72015,-105.18715,2.0,Clear,,
2023-11-10,HOUR18.0,39.73992,-104.60705,1.0,Clear,47.0,M
2023-11-12,HOUR17.0,39.7399,-104.73061,2.0,Clear,70.0,M
2023-11-12,HOUR21.0,39.71301,-105.19277,1.0,Clear,29.0,M
2023-11-13,HOUR16.0,39.74013,-104.6824,2.0,Clear,70.0,M
2023-11-14,HOUR16.0,39.73873,-104.51715,1.0,Clear,,
2023-11-15,HOUR15.0,39.71877,-105.18932,2.0,Clear,24.0,F
2023-11-16,HOUR0.0,39.73308,-104.37689,1.0,Clear,35.0,F
2023-11-17,HOUR7.0,39.7436,-105.44267,1.0,Clear,32.0,M
2023-11-17,HOUR18.0,39.73961,-104.71646,2.0,Clear,62.0,M
2023-11-19,HOUR13.0,39.73841,-104.64347,1.0,Clear,19.0,M
2023-11-20,HOUR7.0,39.71092,-106.70886,1.0,Cloudy,31.0,M
2023-11-20,HOUR10.0,39.74967,-104.74789,1.0,Rain,43.0,M
2023-11-20,HOUR11.0,39.74107,-105.68458,3.0,Snow,49.0,F
2023-11-20,HOUR18.0,39.74049,-105.16021,2.0,Clear,,U
2023-11-21,HOUR7.0,39.74095,-105.51655,2.0,Clear,32.0,M
2023-11-21,HOUR15.0,39.73958,-104.71614,2.0,Clear,26.0,F
2023-11-21,HOUR22.0,39.73839,-104.43779,2.0,Clear,,
2023-11-23,HOUR4.0,39.74402,-105.44529,1.0,Clear,52.0,M
2023-11-23,HOUR19.0,39.71462,-105.37919,1.0,Snow,40.0,M
2023-11-23,HOUR19.0,39.71148,-105.29919,4.0,Snow,20.0,F
2023-11-23,HOUR22.0,39.73966,-104.59228,1.0,Snow,25.0,F
2023-11-23,HOUR22.0,39.74026,-104.62703,1.0,Snow,29.0,M
2023-11-26,HOUR15.0,39.73926,-104.5562,2.0,Clear,25.0,M
2023-11-27,HOUR10.0,39.73071,-105.1722,2.0,Clear,40.0,M
2023-11-28,HOUR15.0,39.71415,-105.31101,2.0,Clear,32.0,M
2023-11-28,HOUR17.0,39.73805,-104.41227,3.0,Clear,,
2023-11-28,HOUR21.0,39.72066,-105.4079,1.0,Clear,50.0,M
2023-11-29,HOUR20.0,39.746291,-105.460542,1.0,Clear,18.0,M
2023-12-01,HOUR5.0,39.70987,-105.31828,1.0,Clear,39.0,F
2023-12-01,HOUR16.0,39.73898,-104.53849,2.0,Clear,39.0,M
2023-12-01,HOUR20.0,39.72344,-105.6954,1.0,Clear,17.0,F
2023-12-02,HOUR11.0,39.73855,-104.52697,1.0,Clear,21.0,M
2023-12-02,HOUR13.0,39.71312,-105.30662,3.0,Cloudy,,
2023-12-03,HOUR9.0,39.72666,-105.4219,1.0,Snow,52.0,F
2023-12-04,HOUR3.0,39.74002,-104.66607,1.0,Clear,18.0,M
2023-12-04,HOUR6.0,39.71107,-106.7102,1.0,Clear,56.0,M
2023-12-05,HOUR15.0,39.7255,-105.17995,2.0,Clear,29.0,M
2023-12-06,HOUR8.0,39.73696,-105.16316,2.0,Clear,30.0,M
2023-12-07,HOUR17.0,39.7381,-104.43743,2.0,Clear,58.0,M
2023-12-08,HOUR11.0,39.71283,-105.19399,2.0,Clear,60.0,M
2023-12-08,HOUR18.0,39.72977,-105.42524,2.0,Snow,75.0,M
2023-12-09,HOUR7.0,39.73076,-105.17205,2.0,Cloudy,17.0,F
2023-12-09,HOUR12.0,39.741268,-105.509328,1.0,Rain,29.0,M
2023-12-09,HOUR13.0,39.74091,-105.15895,2.0,Clear,,U
2023-12-09,HOUR16.0,39.71326,-105.30704,3.0,Clear,36.0,M
2023-12-09,HOUR16.0,39.70971,-105.29323,2.0,Clear,23.0,M
2023-12-10,HOUR7.0,39.739,-105.4318,2.0,Cloudy,20.0,M
2023-12-11,HOUR8.0,39.72526,-105.189,2.0,Clear,62.0,M
2023-12-11,HOUR22.0,39.70928,-104.20418,1.0,Clear,21.0,M
2023-12-12,HOUR15.0,39.7403,-104.7132,2.0,Clear,,U
2023-12-12,HOUR17.0,39.74012,-104.72047,2.0,Clear,52.0,M
2023-12-15,HOUR17.0,39.74465,-105.48804,3.0,Clear,24.0,M
2023-12-15,HOUR18.0,39.72155,-105.18516,1.0,Clear,,
2023-12-15,HOUR18.0,39.72168,-105.18528,1.0,Clear,43.0,M
2023-12-16,HOUR7.0,39.73585,-105.42973,4.0,Clear,27.0,M
2023-12-16,HOUR21.0,39.74313,-105.43312,1.0,Clear,19.0,M
2023-12-17,HOUR11.0,39.73471,-104.33888,2.0,Clear,23.0,F
2023-12-19,HOUR16.0,39.70871,-105.31959,1.0,Clear,61.0,M
2023-12-19,HOUR16.0,39.72318,-105.18237,3.0,Clear,29.0,M
2023-12-20,HOUR4.0,39.74033,-105.50484,1.0,Clear,43.0,M
2023-12-20,HOUR16.0,39.74332,-105.45383,2.0,Clear,20.0,M
2023-12-21,HOUR21.0,39.7384,-104.43032,1.0,Clear,27.0,M
2023-12-22,HOUR4.0,39.71509,-105.19188,1.0,Clear,20.0,M
2023-12-22,HOUR7.0,39.73092,-105.4264,5.0,Clear,17.0,M
2023-12-22,HOUR10.0,39.74196,-105.43296,2.0,Clear,50.0,M
2023-12-22,HOUR15.0,39.74459,-105.48883,2.0,Clear,64.0,M
2023-12-23,HOUR14.0,39.74643,-105.46505,1.0,Clear,34.0,F
2023-12-23,HOUR14.0,39.74643,-105.46505,1.0,Clear,34.0,F
2023-12-24,HOUR1.0,39.74486,-105.43541,1.0,Freezing Rain or Freezing Drizzle,50.0,F
2023-12-24,HOUR1.0,39.74486,-105.43541,1.0,Freezing Rain or Freezing Drizzle,50.0,F
2023-12-24,HOUR12.0,39.74633,-105.46058,2.0,Snow,32.0,F
2023-12-25,HOUR13.0,39.74077,-105.50793,2.0,Clear,57.0,M
2023-12-26,HOUR7.0,39.73977,-104.72517,1.0,Snow,37.0,M
2023-12-26,HOUR7.0,39.73977,-104.72517,1.0,Snow,37.0,M
2023-12-26,HOUR9.0,39.71043,-106.71366,1.0,Snow,62.0,F
2023-12-26,HOUR15.0,39.74014,-105.4326,2.0,Clear,36.0,M
2023-12-28,HOUR10.0,39.72399,-104.25587,2.0,Clear,,
2023-12-28,HOUR10.0,39.716449,-105.190773,2.0,Clear,29.0,M
2023-12-28,HOUR12.0,39.72421,-105.18149,1.0,Clear,23.0,M
2023-12-29,HOUR0.0,39.71078,-106.71347,1.0,Clear,43.0,M
2023-12-29,HOUR7.0,39.74019,-104.7312,2.0,Clear,30.0,M
2023-12-29,HOUR18.0,39.74038,-104.69482,1.0,Clear,46.0,M
2023-12-29,HOUR18.0,39.73055,-105.17198,2.0,Clear,52.0,M
2023-12-30,HOUR6.0,39.73935,-104.56251,1.0,Clear,63.0,M
2023-12-30,HOUR14.0,39.74293,-105.68292,2.0,Clear,21.0,M
2023-12-31,HOUR7.0,39.74469,-105.43532,1.0,Cloudy,,
2023-12-31,HOUR20.0,39.7456,-105.43758,2.0,Clear,46.0,M
