Date,Time,Latitude,Longitude,Vehicles,Condition,Driver Age,Driver Sex
2024-09-13,HOUR18,39.73837,-104.42039,2.0,Clear,,U
2024-09-14,HOUR9,39.7229,-105.18344,2.0,Clear,24.0,F
2024-09-14,HOUR11,39.74029,-104.7122,2.0,Clear,18.0,F
2024-09-14,HOUR15,39.725786,-105.420565,2.0,Clear,36.0,M
2024-09-18,HOUR11,39.74944,-105.66822,1.0,Clear,32.0,M
2024-09-19,HOUR9,39.72494,-105.18019,2.0,Clear,33.0,M
2024-09-19,HOUR20,39.74006,-104.68989,2.0,Clear,,U
2024-09-19,HOUR22,39.73535,-104.39131,2.0,Clear,39.0,F
2024-09-21,HOUR10,39.73818,-104.46012,1.0,Clear,37.0,M
2024-09-22,HOUR7,39.72922,-105.17278,1.0,Rain,58.0,F
2024-09-24,HOUR3,39.71873,-104.23318,1.0,Clear,34.0,M
2024-09-24,HOUR8,39.7444,-105.4763,2.0,Clear,,
2024-09-24,HOUR12,39.73793,-105.16152,2.0,Clear,41.0,M
2024-09-24,HOUR13,39.7435,-105.15452,2.0,Clear,59.0,M
2024-09-25,HOUR14,39.73963,-104.71606,2.0,Clear,19.0,F
2024-09-26,HOUR19,39.73748,-105.43088,2.0,Clear,24.0,F
2024-09-27,HOUR13,39.74677,-105.46316,3.0,Clear,70.0,M
2024-09-27,HOUR17,39.72689,-105.69405,2.0,Clear,56.0,M
2024-09-27,HOUR18,39.73462,-105.16566,2.0,Clear,54.0,M
2024-09-29,HOUR9,39.74357,-105.44355,4.0,Clear,,
2024-09-29,HOUR11,39.72358,-105.1817,2.0,Clear,63.0,M
2024-09-30,HOUR8,39.70995,-105.19418,1.0,Clear,42.0,M
2024-10-01,HOUR18,39.74464,-105.44758,1.0,Clear,36.0,M
2024-10-02,HOUR11,39.71586,-105.38911,2.0,Clear,34.0,M
2024-10-02,HOUR19,39.73998,-104.70285,2.0,Clear,27.0,M
2024-10-03,HOUR11,39.7091,-105.31923,2.0,Clear,39.0,M
2024-10-03,HOUR15,39.73219,-105.16929,2.0,Clear,22.0,M
2024-10-03,HOUR15,39.74044,-104.70631,2.0,Clear,36.0,M
2024-10-04,HOUR10,39.71938,-105.18865,2.0,Clear,20.0,M
2024-10-04,HOUR12,39.73956,-104.71587,2.0,Cloudy,66.0,M
2024-10-04,HOUR15,39.74611,-105.46178,2.0,Clear,60.0,M
2024-10-07,HOUR13,39.70854,-105.19688,2.0,Clear,25.0,F
2024-10-08,HOUR8,39.71356,-105.31426,2.0,Clear,,
2024-10-08,HOUR16,39.74456,-105.43513,1.0,Clear,16.0,M
2024-10-11,HOUR8,39.72831,-105.17428,3.0,Clear,45.0,M
2024-10-11,HOUR9,39.74253,-105.15588,2.0,Clear,78.0,M
2024-10-12,HOUR3,39.73834,-104.42845,1.0,Clear,33.0,M
2024-10-13,HOUR1,39.74031,-104.7263,1.0,Clear,,
2024-10-14,HOUR8,39.72508,-105.41934,1.0,Clear,21.0,F
2024-10-14,HOUR11,39.74458,-105.48859,2.0,Clear,35.0,F
2024-10-14,HOUR17,39.74243,-105.15578,2.0,Clear,45.0,M
2024-10-14,HOUR18,39.73014,-105.1718,2.0,Clear,51.0,M
2024-10-15,HOUR18,39.71217,-105.19406,1.0,Clear,,
2024-10-16,HOUR11,39.74374,-105.45052,2.0,Cloudy,56.0,M
2024-10-16,HOUR19,39.72236,-105.4135,1.0,Clear,22.0,M
2024-10-17,HOUR15,39.74279,-105.49268,2.0,Clear,18.0,M
2024-10-17,HOUR15,39.74279,-105.49268,2.0,Clear,18.0,M
2024-10-17,HOUR23,39.74076,-105.51961,1.0,Clear,21.0,M
2024-10-18,HOUR16,39.73267,-105.16815,2.0,Rain,33.0,M
2024-10-19,HOUR4,39.73465,-104.32851,2.0,Clear,,
2024-10-21,HOUR3,39.73308,-104.31035,2.0,Clear,40.0,F
2024-10-21,HOUR12,39.74046,-105.49807,2.0,Wind,41.0,F
2024-10-21,HOUR16,39.74366,-105.48144,1.0,Clear,54.0,M
2024-10-22,HOUR11,39.71331,-105.31436,2.0,Clear,39.0,M
2024-10-22,HOUR16,39.74015,-104.70738,4.0,Clear,25.0,M
2024-10-24,HOUR10,39.74544,-105.4404,2.0,Cloudy,32.0,M
2024-10-24,HOUR20,39.74074,-105.49658,1.0,Clear,33.0,M
2024-10-25,HOUR6,39.74009,-104.70366,1.0,Clear,,
2024-10-25,HOUR6,39.74009,-104.70366,2.0,Clear,,
2024-10-25,HOUR17,39.72707,-105.17648,2.0,Clear,21.0,M
2024-10-26,HOUR3,39.74482,-105.48645,1.0,Clear,41.0,F
2024-10-26,HOUR9,39.74002,-104.59512,2.0,Clear,,
2024-10-26,HOUR13,39.72003,-105.40505,2.0,Clear,,
2024-10-27,HOUR10,39.74035,-105.15986,2.0,Clear,30.0,F
2024-10-29,HOUR7,39.74054,-105.15958,2.0,Clear,17.0,F
2024-10-31,HOUR7,39.72142,-105.41022,2.0,Clear,51.0,F
2024-10-31,HOUR16,39.73981,-105.15914,2.0,Clear,22.0,F
2024-11-01,HOUR6,39.7394,-104.71614,1.0,Clear,23.0,M
2024-11-01,HOUR7,39.74257,-104.73645,1.0,Clear,55.0,M
2024-11-02,HOUR11,39.71163,-106.69886,1.0,Clear,20.0,F
2024-11-02,HOUR12,39.71777,-105.18973,2.0,Clear,68.0,M
2024-11-03,HOUR17,39.71068,-105.31743,3.0,Blowing Snow,70.0,M
2024-11-04,HOUR8,39.73685,-105.43029,1.0,Cloudy,25.0,M
2024-11-04,HOUR17,39.73241,-105.42706,1.0,Rain,38.0,M
2024-11-05,HOUR5,39.74109,-105.51503,1.0,Clear,70.0,F
2024-11-06,HOUR6,39.73952,-105.15953,2.0,Snow,25.0,M
2024-11-06,HOUR6,39.73955,-105.15954,2.0,Snow,24.0,F
2024-11-06,HOUR8,39.746348,-105.460487,1.0,Snow,38.0,F
2024-11-06,HOUR8,39.72531,-105.17908,2.0,Snow,53.0,M
2024-11-06,HOUR13,39.74174,-105.4949,2.0,Snow,,
2024-11-07,HOUR8,39.74089,-104.73108,1.0,Blowing Snow,20.0,F
2024-11-07,HOUR9,39.73994,-104.60715,1.0,Snow,50.0,F
2024-11-07,HOUR10,39.71276,-105.31495,3.0,Snow,21.0,M
2024-11-08,HOUR6,39.74142,-105.513806,1.0,Wind,23.0,M
2024-11-08,HOUR18,39.74182,-105.49425,1.0,Snow,29.0,M
2024-11-09,HOUR7,39.70934,-105.31948,2.0,Cloudy,26.0,M
2024-11-10,HOUR3,39.734667,-104.333861,1.0,Clear,16.0,M
2024-11-10,HOUR11,39.74021,-104.68184,2.0,Clear,22.0,M
2024-11-12,HOUR1,39.73913,-104.54257,1.0,Clear,64.0,M
2024-11-12,HOUR6,39.72686,-105.42218,2.0,Clear,,
2024-11-12,HOUR18,39.74004,-104.68983,1.0,Rain,30.0,F
2024-11-13,HOUR21,39.73993,-104.60734,1.0,Clear,23.0,F
2024-11-14,HOUR9,39.7403,-104.71851,2.0,Clear,,
2024-11-17,HOUR21,39.73334,-104.31383,1.0,Clear,54.0,M
2024-11-19,HOUR1,39.73411,-104.3262,1.0,Clear,41.0,M
2024-11-19,HOUR11,39.74497,-105.45728,2.0,Clear,29.0,M
2024-11-19,HOUR23,39.74643,-105.46131,1.0,Clear,17.0,M
2024-11-20,HOUR15,39.74032,-104.72198,2.0,Clear,53.0,M
2024-11-20,HOUR17,39.74005,-104.7219,3.0,Clear,55.0,M
2024-11-20,HOUR22,39.74012,-104.60314,2.0,Clear,25.0,M
2024-11-21,HOUR11,39.73981,-104.57738,2.0,Clear,,
2024-11-21,HOUR12,39.7094,-105.29355,2.0,Clear,72.0,M
2024-11-22,HOUR16,39.74634,-105.460498,1.0,Clear,29.0,M
2024-11-23,HOUR7,39.74721,-104.74431,1.0,Clear,50.0,M
2024-11-23,HOUR10,39.73891,-105.43178,3.0,Clear,48.0,M
2024-11-23,HOUR12,39.74184,-105.43297,2.0,Clear,31.0,M
2024-11-25,HOUR4,39.73998,-104.6172,1.0,Clear,37.0,F
2024-11-25,HOUR10,39.73864,-104.53041,2.0,Clear,40.0,M
2024-11-26,HOUR0,39.74008,-104.68241,1.0,Clear,23.0,M
2024-11-26,HOUR15,39.70934,-105.29117,2.0,Clear,19.0,F
2024-11-27,HOUR7,39.73823,-104.43802,2.0,Snow,18.0,M
2024-11-27,HOUR12,39.73848,-104.521,1.0,Snow,33.0,M
2024-11-28,HOUR21,39.73834,-104.43003,1.0,Clear,36.0,M
2024-11-29,HOUR18,39.71165,-104.20995,1.0,Clear,44.0,F
2024-12-01,HOUR17,39.73947,-104.6031,2.0,Clear,27.0,M
2024-12-01,HOUR21,39.71105,-104.20853,1.0,Clear,38.0,F
2024-12-02,HOUR17,39.71376,-105.36839,1.0,Clear,23.0,M
2024-12-02,HOUR18,39.73966,-104.716,2.0,Cloudy,27.0,M
2024-12-03,HOUR21,39.74038,-104.72635,2.0,Clear,51.0,F
2024-12-04,HOUR14,39.72227,-105.41346,1.0,Clear,86.0,M
2024-12-05,HOUR8,39.71246,-105.31534,1.0,Clear,,
2024-12-05,HOUR15,39.72551,-105.17936,2.0,Clear,26.0,M
2024-12-05,HOUR16,39.72476,-105.18052,4.0,Clear,29.0,M
2024-12-05,HOUR20,39.73218,-105.16866,2.0,Clear,30.0,M
2024-12-06,HOUR12,39.7435,-105.43347,2.0,Clear,65.0,M
2024-12-07,HOUR6,39.73943,-104.56926,1.0,Clear,60.0,M
2024-12-08,HOUR13,39.71675,-105.6964,4.0,Wind,31.0,M
2024-12-08,HOUR13,39.71154,-105.69714,2.0,Cloudy,20.0,M
2024-12-09,HOUR11,39.73995,-104.65413,2.0,Clear,30.0,M
2024-12-09,HOUR15,39.71554,-105.38962,2.0,Snow,28.0,M
2024-12-10,HOUR15,39.72343,-105.41592,3.0,Cloudy,,
2024-12-12,HOUR15,39.74492,-105.47336,2.0,Clear,20.0,F
2024-12-12,HOUR17,39.74354,-105.44333,2.0,Clear,64.0,M
2024-12-12,HOUR18,39.73849,-104.52706,1.0,Clear,25.0,M
2024-12-14,HOUR16,39.74695,-105.67478,2.0,Clear,16.0,F
2024-12-14,HOUR18,39.7238,-105.18144,2.0,Clear,56.0,M
2024-12-15,HOUR14,39.73899,-104.53099,2.0,Clear,,
2024-12-16,HOUR10,39.73414,-104.32631,2.0,Clear,,
2024-12-17,HOUR5,39.74022,-104.58473,2.0,Clear,33.0,F
2024-12-17,HOUR9,39.74014,-104.72114,2.0,Clear,21.0,M
2024-12-17,HOUR13,39.74031,-104.66258,1.0,Clear,50.0,M
2024-12-18,HOUR14,39.7379,-104.42777,1.0,Clear,26.0,M
2024-12-19,HOUR17,39.73093,-105.17026,3.0,Clear,71.0,F
2024-12-20,HOUR6,39.74259,-104.71605,1.0,Clear,70.0,M
2024-12-21,HOUR12,39.74347,-105.44433,2.0,Clear,52.0,M
2024-12-21,HOUR15,39.74947,-105.66867,2.0,Clear,42.0,M
2024-12-22,HOUR8,39.73937,-104.56296,1.0,Clear,66.0,M
2024-12-23,HOUR7,39.72129,-105.40943,2.0,Cloudy,16.0,M
2024-12-23,HOUR16,39.74965,-105.54888,1.0,Clear,76.0,M
2024-12-24,HOUR1,39.73332,-104.31496,1.0,Clear,55.0,M
2024-12-24,HOUR1,39.73343,-104.31449,3.0,Clear,41.0,M
2024-12-25,HOUR12,39.71155,-106.70328,2.0,Snow,20.0,M
2024-12-26,HOUR9,39.74493,-105.53751,2.0,Clear,49.0,M
2024-12-27,HOUR7,39.73718,-105.43067,3.0,Clear,61.0,M
2024-12-27,HOUR7,39.73718,-105.43067,3.0,Clear,34.0,M
2024-12-27,HOUR7,39.735,-105.42886,3.0,Clear,39.0,M
2024-12-28,HOUR12,39.72311,-105.41565,2.0,Cloudy,21.0,M
2024-12-29,HOUR15,39.74133,-104.73284,1.0,Clear,43.0,F
2024-12-31,HOUR11,39.73976,-104.59853,2.0,Clear,,
2024-12-31,HOUR20,39.74008,-104.59646,2.0,Snow,40.0,M
2024-12-31,HOUR22,39.72992,-104.28747,1.0,Snow,19.0,M
