Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF
2017-06-04,S,19,977,0.01,0.0,,1.0000000000000018,2.0,24.0,0.0,1.0
2017-06-04,P,20,1311,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,S,20,672,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,P,21,925,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,S,21,507,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,P,22,576,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,S,22,398,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,P,23,273,0.01,0.0,,1.0000000000000018,,,,
2017-06-04,S,23,335,0.01,0.0,,1.0000000000000018,,,,
2017-06-05,P,0,158,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,0,196,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,1,111,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,1,139,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,2,97,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,2,106,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,3,98,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,3,114,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,4,139,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,4,204,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,5,311,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,5,476,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,6,661,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,6,865,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,7,869,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,7,1055,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,8,1022,0.0,0.0,,0.6000000000000018,3.0,60.0,0.0,0.0
2017-06-05,S,8,1217,0.0,0.0,,0.6000000000000018,3.0,60.0,0.0,0.0
2017-06-05,P,9,1206,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,9,1597,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,10,1317,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,10,1777,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,11,1424,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,11,1652,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,12,1551,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,12,1553,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,13,1715,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,13,1401,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,14,1780,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,14,1322,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,15,1826,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,15,1236,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,16,1550,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,16,1229,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,17,1311,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,17,1093,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,18,1139,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,18,921,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,19,840,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,19,708,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,20,671,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,20,596,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,21,440,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,21,435,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,22,307,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,22,323,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,P,23,185,0.0,0.0,,0.6000000000000018,,,,
2017-06-05,S,23,247,0.0,0.0,,0.6000000000000018,,,,
2017-06-06,P,0,105,0.0,0.0,,0.0,1.0,31.0,0.0,0.0
2017-06-06,S,0,158,0.0,0.0,,0.0,1.0,31.0,0.0,0.0
2017-06-06,P,1,83,0.0,0.0,,0.0,,,,
2017-06-06,S,1,121,0.0,0.0,,0.0,,,,
2017-06-06,P,2,82,0.0,0.0,,0.0,,,,
2017-06-06,S,2,79,0.0,0.0,,0.0,,,,
2017-06-06,P,3,66,0.0,0.0,,0.0,,,,
2017-06-06,S,3,125,0.0,0.0,,0.0,,,,
2017-06-06,P,4,116,0.0,0.0,,0.0,,,,
2017-06-06,S,4,202,0.0,0.0,,0.0,,,,
2017-06-06,P,5,241,0.0,0.0,,0.0,,,,
2017-06-06,S,5,398,0.0,0.0,,0.0,,,,
2017-06-06,P,6,521,0.0,0.0,,0.0,,,,
2017-06-06,S,6,737,0.0,0.0,,0.0,,,,
2017-06-06,P,7,679,0.0,0.0,,0.0,,,,
2017-06-06,S,7,979,0.0,0.0,,0.0,,,,
2017-06-06,P,8,855,0.0,0.0,,0.0,,,,
2017-06-06,S,8,1082,0.0,0.0,,0.0,,,,
2017-06-06,P,9,1037,0.0,0.0,,0.0,,,,
2017-06-06,S,9,1451,0.0,0.0,,0.0,,,,
2017-06-06,P,10,1246,0.0,0.0,,0.0,,,,
2017-06-06,S,10,1585,0.0,0.0,,0.0,,,,
2017-06-06,P,11,1381,0.0,0.0,,0.0,,,,
2017-06-06,S,11,1416,0.0,0.0,,0.0,,,,
2017-06-06,P,12,1409,0.0,0.0,,0.0,,,,
2017-06-06,S,12,1354,0.0,0.0,,0.0,,,,
2017-06-06,P,13,1529,0.0,0.0,,0.0,,,,
2017-06-06,S,13,1286,0.0,0.0,,0.0,,,,
2017-06-06,P,14,1544,0.0,0.0,,0.0,,,,
2017-06-06,S,14,1342,0.0,0.0,,0.0,,,,
2017-06-06,P,15,1743,0.0,0.0,,0.0,,,,
2017-06-06,S,15,1224,0.0,0.0,,0.0,,,,
2017-06-06,P,16,1614,0.0,0.0,,0.0,,,,
2017-06-06,S,16,1217,0.0,0.0,,0.0,,,,
2017-06-06,P,17,1441,0.0,0.0,,0.0,,,,
2017-06-06,S,17,1082,0.0,0.0,,0.0,,,,
2017-06-06,P,18,1148,0.0,0.0,,0.0,,,,
2017-06-06,S,18,982,0.0,0.0,,0.0,,,,
2017-06-06,P,19,885,0.0,0.0,,0.0,,,,
2017-06-06,S,19,769,0.0,0.0,,0.0,,,,
2017-06-06,P,20,693,0.0,0.0,,0.0,,,,
2017-06-06,S,20,571,0.0,0.0,,0.0,,,,
2017-06-06,P,21,490,0.0,0.0,,0.0,,,,
2017-06-06,S,21,459,0.0,0.0,,0.0,,,,
2017-06-06,P,22,331,0.0,0.0,,0.0,,,,
2017-06-06,S,22,399,0.0,0.0,,0.0,,,,
2017-06-06,P,23,214,0.0,0.0,,0.0,,,,
2017-06-06,S,23,260,0.0,0.0,,0.0,,,,
2017-06-07,P,0,130,,,,,,,,
2017-06-07,S,0,224,,,,,,,,
2017-06-07,P,1,102,,,,,,,,
2017-06-07,S,1,182,,,,,,,,
2017-06-07,P,2,72,,,,,,,,
2017-06-07,S,2,117,,,,,,,,
2017-06-07,P,3,94,,,,,,,,
2017-06-07,S,3,120,,,,,,,,
2017-06-07,P,4,127,,,,,,,,
2017-06-07,S,4,198,,,,,,,,
2017-06-07,P,5,261,,,,,,,,
2017-06-07,S,5,421,,,,,,,,
2017-06-07,P,6,522,,,,,1.0,36.0,0.0,1.0
2017-06-07,S,6,762,,,,,1.0,36.0,0.0,1.0
2017-06-07,P,7,691,,,,,,,,
2017-06-07,S,7,917,,,,,,,,
2017-06-07,P,8,941,,,,,2.0,49.0,0.0,0.0
2017-06-07,S,8,1196,,,,,2.0,49.0,0.0,0.0
2017-06-07,P,9,1176,,,,,,,,
2017-06-07,S,9,1572,,,,,,,,
2017-06-07,P,10,1263,,,,,,,,
2017-06-07,S,10,1534,,,,,,,,
2017-06-07,P,11,1427,,,,,,,,
2017-06-07,S,11,1603,,,,,,,,
2017-06-07,P,12,1534,,,,,,,,
2017-06-07,S,12,1633,,,,,,,,
2017-06-07,P,13,1830,,,,,,,,
2017-06-07,S,13,1502,,,,,,,,
2017-06-07,P,14,1738,,,,,,,,
2017-06-07,S,14,1504,,,,,,,,
2017-06-07,P,15,1687,,,,,2.0,59.0,3.0,0.0
2017-06-07,S,15,1513,,,,,2.0,59.0,3.0,0.0
2017-06-07,P,16,1718,,,,,,,,
2017-06-07,S,16,1402,,,,,,,,
2017-06-07,P,17,1578,,,,,,,,
2017-06-07,S,17,1337,,,,,,,,
2017-06-07,P,18,1163,,,,,,,,
2017-06-07,S,18,1138,,,,,,,,
2017-06-07,P,19,877,,,,,,,,
2017-06-07,S,19,962,,,,,,,,
2017-06-07,P,20,732,,,,,,,,
2017-06-07,S,20,663,,,,,,,,
2017-06-07,P,21,508,,,,,,,,
2017-06-07,S,21,541,,,,,,,,
2017-06-07,P,22,381,,,,,,,,
2017-06-07,S,22,486,,,,,,,,
2017-06-07,P,23,203,,,,,,,,
2017-06-07,S,23,275,,,,,,,,
2017-06-08,P,0,135,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,0,348,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,1,103,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,1,281,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,2,79,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,2,143,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,3,98,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,3,163,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,4,126,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,4,227,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,5,267,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,5,520,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,6,528,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,6,859,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,7,788,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,7,1131,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,8,939,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,8,1372,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,9,1153,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,9,1815,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,10,1190,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,10,2094,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,11,1477,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,11,1888,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,12,1462,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,12,2118,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,13,1792,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,13,1856,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,14,1879,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,14,1931,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,15,1972,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,15,1867,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,16,1931,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,16,1692,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,17,1691,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,17,1548,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,18,1413,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,18,1407,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,19,1141,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,19,1102,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,20,844,0.0,0.0,,19.79999999999999,2.0,33.0,0.0,0.0
2017-06-08,P,20,844,0.0,0.0,,19.79999999999999,1.0,44.0,0.0,1.0
2017-06-08,S,20,865,0.0,0.0,,19.79999999999999,2.0,33.0,0.0,0.0
2017-06-08,S,20,865,0.0,0.0,,19.79999999999999,1.0,44.0,0.0,1.0
2017-06-08,P,21,627,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,21,604,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,22,422,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,22,503,0.0,0.0,,19.79999999999999,,,,
2017-06-08,P,23,265,0.0,0.0,,19.79999999999999,,,,
2017-06-08,S,23,359,0.0,0.0,,19.79999999999999,,,,
2017-06-09,P,0,172,0.0,0.0,,0.0,,,,
2017-06-09,S,0,242,0.0,0.0,,0.0,,,,
2017-06-09,P,1,125,0.0,0.0,,0.0,,,,
2017-06-09,S,1,185,0.0,0.0,,0.0,,,,
2017-06-09,P,2,93,0.0,0.0,,0.0,,,,
2017-06-09,S,2,129,0.0,0.0,,0.0,,,,
2017-06-09,P,3,110,0.0,0.0,,0.0,,,,
2017-06-09,S,3,123,0.0,0.0,,0.0,,,,
2017-06-09,P,4,144,0.0,0.0,,0.0,,,,
2017-06-09,S,4,235,0.0,0.0,,0.0,,,,
2017-06-09,P,5,281,0.0,0.0,,0.0,,,,
2017-06-09,S,5,467,0.0,0.0,,0.0,,,,
2017-06-09,P,6,496,0.0,0.0,,0.0,,,,
2017-06-09,S,6,930,0.0,0.0,,0.0,,,,
2017-06-09,P,7,782,0.0,0.0,,0.0,,,,
2017-06-09,S,7,1327,0.0,0.0,,0.0,,,,
2017-06-09,P,8,937,0.0,0.0,,0.0,,,,
2017-06-09,S,8,1614,0.0,0.0,,0.0,,,,
2017-06-09,P,9,1122,0.0,0.0,,0.0,,,,
2017-06-09,S,9,2335,0.0,0.0,,0.0,,,,
2017-06-09,P,10,1442,0.0,0.0,,0.0,,,,
2017-06-09,S,10,2619,0.0,0.0,,0.0,,,,
2017-06-09,P,11,1737,0.0,0.0,,0.0,,,,
2017-06-09,S,11,2736,0.0,0.0,,0.0,,,,
2017-06-09,P,12,1839,0.0,0.0,,0.0,,,,
2017-06-09,S,12,2566,0.0,0.0,,0.0,,,,
2017-06-09,P,13,2134,0.0,0.0,,0.0,,,,
2017-06-09,S,13,2734,0.0,0.0,,0.0,,,,
2017-06-09,P,14,2419,0.0,0.0,,0.0,,,,
2017-06-09,S,14,2745,0.0,0.0,,0.0,,,,
2017-06-09,P,15,2407,0.0,0.0,,0.0,,,,
2017-06-09,S,15,2747,0.0,0.0,,0.0,,,,
2017-06-09,P,16,2318,0.0,0.0,,0.0,,,,
2017-06-09,S,16,2863,0.0,0.0,,0.0,,,,
2017-06-09,P,17,1912,0.0,0.0,,0.0,,,,
2017-06-09,S,17,2705,0.0,0.0,,0.0,,,,
2017-06-09,P,18,1787,0.0,0.0,,0.0,,,,
2017-06-09,S,18,2592,0.0,0.0,,0.0,,,,
2017-06-09,P,19,1328,0.0,0.0,,0.0,,,,
2017-06-09,S,19,1873,0.0,0.0,,0.0,,,,
2017-06-09,P,20,1031,0.0,0.0,,0.0,,,,
2017-06-09,S,20,1411,0.0,0.0,,0.0,,,,
2017-06-09,P,21,683,0.0,0.0,,0.0,,,,
2017-06-09,S,21,839,0.0,0.0,,0.0,,,,
2017-06-09,P,22,507,0.0,0.0,,0.0,,,,
2017-06-09,S,22,577,0.0,0.0,,0.0,,,,
2017-06-09,P,23,316,0.0,0.0,,0.0,,,,
2017-06-09,S,23,426,0.0,0.0,,0.0,,,,
2017-06-10,P,0,181,0.0,0.0,,0.0,,,,
2017-06-10,S,0,325,0.0,0.0,,0.0,,,,
2017-06-10,P,1,116,0.0,0.0,,0.0,,,,
2017-06-10,S,1,202,0.0,0.0,,0.0,,,,
2017-06-10,P,2,82,0.0,0.0,,0.0,,,,
2017-06-10,S,2,145,0.0,0.0,,0.0,,,,
2017-06-10,P,3,95,0.0,0.0,,0.0,,,,
2017-06-10,S,3,161,0.0,0.0,,0.0,,,,
2017-06-10,P,4,116,0.0,0.0,,0.0,,,,
2017-06-10,S,4,270,0.0,0.0,,0.0,,,,
2017-06-10,P,5,193,0.0,0.0,,0.0,,,,
2017-06-10,S,5,505,0.0,0.0,,0.0,,,,
2017-06-10,P,6,342,0.0,0.0,,0.0,,,,
2017-06-10,S,6,1069,0.0,0.0,,0.0,,,,
2017-06-10,P,7,658,0.0,0.0,,0.0,,,,
2017-06-10,S,7,1843,0.0,0.0,,0.0,,,,
2017-06-10,P,8,942,0.0,0.0,,0.0,,,,
2017-06-10,S,8,2581,0.0,0.0,,0.0,,,,
2017-06-10,P,9,1472,0.0,0.0,,0.0,,,,
2017-06-10,S,9,3155,0.0,0.0,,0.0,,,,
2017-06-10,P,10,1713,0.0,0.0,,0.0,,,,
2017-06-10,S,10,3193,0.0,0.0,,0.0,,,,
2017-06-10,P,11,1964,0.0,0.0,,0.0,,,,
2017-06-10,S,11,3257,0.0,0.0,,0.0,,,,
2017-06-10,P,12,2195,0.0,0.0,,0.0,,,,
2017-06-10,S,12,3186,0.0,0.0,,0.0,,,,
2017-06-10,P,13,2607,0.0,0.0,,0.0,,,,
2017-06-10,S,13,2804,0.0,0.0,,0.0,,,,
2017-06-10,P,14,2824,0.0,0.0,,0.0,,,,
2017-06-10,S,14,2476,0.0,0.0,,0.0,,,,
2017-06-10,P,15,2882,0.0,0.0,,0.0,,,,
2017-06-10,S,15,2245,0.0,0.0,,0.0,,,,
2017-06-10,P,16,2938,0.0,0.0,,0.0,,,,
2017-06-10,S,16,1686,0.0,0.0,,0.0,,,,
2017-06-10,P,17,2749,0.0,0.0,,0.0,1.0,48.0,0.0,0.0
2017-06-10,S,17,1496,0.0,0.0,,0.0,1.0,48.0,0.0,0.0
2017-06-10,P,18,2242,0.0,0.0,,0.0,,,,
2017-06-10,S,18,1262,0.0,0.0,,0.0,,,,
2017-06-10,P,19,1898,0.0,0.0,,0.0,,,,
2017-06-10,S,19,987,0.0,0.0,,0.0,,,,
2017-06-10,P,20,1537,0.0,0.0,,0.0,,,,
2017-06-10,S,20,747,0.0,0.0,,0.0,,,,
2017-06-10,P,21,1027,0.0,0.0,,0.0,,,,
2017-06-10,S,21,583,0.0,0.0,,0.0,,,,
2017-06-10,P,22,687,0.0,0.0,,0.0,,,,
2017-06-10,S,22,454,0.0,0.0,,0.0,,,,
2017-06-10,P,23,451,0.0,0.0,,0.0,,,,
2017-06-10,S,23,338,0.0,0.0,,0.0,,,,
2017-06-11,P,0,316,0.0,0.0,,0.0,,,,
2017-06-11,S,0,281,0.0,0.0,,0.0,,,,
2017-06-11,P,1,178,0.0,0.0,,0.0,,,,
2017-06-11,S,1,194,0.0,0.0,,0.0,,,,
2017-06-11,P,2,111,0.0,0.0,,0.0,,,,
2017-06-11,S,2,139,0.0,0.0,,0.0,,,,
2017-06-11,P,3,113,0.0,0.0,,0.0,1.0,33.0,0.0,0.0
2017-06-11,S,3,124,0.0,0.0,,0.0,1.0,33.0,0.0,0.0
2017-06-11,P,4,121,0.0,0.0,,0.0,,,,
2017-06-11,S,4,184,0.0,0.0,,0.0,,,,
2017-06-11,P,5,210,0.0,0.0,,0.0,,,,
2017-06-11,S,5,374,0.0,0.0,,0.0,,,,
2017-06-11,P,6,343,0.0,0.0,,0.0,,,,
2017-06-11,S,6,644,0.0,0.0,,0.0,,,,
2017-06-11,P,7,695,0.0,0.0,,0.0,,,,
2017-06-11,S,7,1144,0.0,0.0,,0.0,,,,
2017-06-11,P,8,1225,0.0,0.0,,0.0,,,,
2017-06-11,S,8,1674,0.0,0.0,,0.0,,,,
2017-06-11,P,9,1773,0.0,0.0,,0.0,,,,
2017-06-11,S,9,2282,0.0,0.0,,0.0,,,,
2017-06-11,P,10,2705,0.0,0.0,,0.0,,,,
2017-06-11,S,10,2712,0.0,0.0,,0.0,,,,
2017-06-11,P,11,3473,0.0,0.0,,0.0,,,,
2017-06-11,S,11,2745,0.0,0.0,,0.0,,,,
2017-06-11,P,12,3712,0.0,0.0,,0.0,,,,
2017-06-11,S,12,2715,0.0,0.0,,0.0,,,,
2017-06-11,P,13,3894,0.0,0.0,,0.0,,,,
2017-06-11,S,13,2604,0.0,0.0,,0.0,,,,
2017-06-11,P,14,4021,0.0,0.0,,0.0,,,,
2017-06-11,S,14,2185,0.0,0.0,,0.0,,,,
2017-06-11,P,15,4011,0.0,0.0,,0.0,,,,
2017-06-11,S,15,1946,0.0,0.0,,0.0,,,,
2017-06-11,P,16,3868,0.0,0.0,,0.0,2.0,18.0,0.0,0.0
2017-06-11,S,16,1744,0.0,0.0,,0.0,2.0,18.0,0.0,0.0
2017-06-11,P,17,3898,0.0,0.0,,0.0,,,,
2017-06-11,S,17,1424,0.0,0.0,,0.0,,,,
2017-06-11,P,18,2897,0.0,0.0,,0.0,1.0,25.0,0.0,0.0
2017-06-11,S,18,1141,0.0,0.0,,0.0,1.0,25.0,0.0,0.0
2017-06-11,P,19,2164,0.0,0.0,,0.0,,,,
2017-06-11,S,19,957,0.0,0.0,,0.0,,,,
2017-06-11,P,20,1680,0.0,0.0,,0.0,,,,
2017-06-11,S,20,777,0.0,0.0,,0.0,,,,
2017-06-11,P,21,1039,0.0,0.0,,0.0,,,,
2017-06-11,S,21,523,0.0,0.0,,0.0,,,,
2017-06-11,P,22,602,0.0,0.0,,0.0,,,,
2017-06-11,S,22,381,0.0,0.0,,0.0,,,,
2017-06-11,P,23,334,0.0,0.0,,0.0,,,,
2017-06-11,S,23,319,0.0,0.0,,0.0,,,,
2017-06-12,P,0,190,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,0,182,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,1,107,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,1,137,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,2,96,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,2,106,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,3,86,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,3,164,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,4,184,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,4,232,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,5,377,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,5,535,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,6,728,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,6,942,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,7,1028,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,7,1153,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,8,1148,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,8,1315,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,9,1367,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,9,1872,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,10,1488,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,10,2064,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,11,1691,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,11,1906,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,12,1752,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,12,1635,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,13,1838,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,13,1687,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,14,1993,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,14,1569,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,15,1920,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,15,1477,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,16,1839,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,16,1380,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,17,1701,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,17,1209,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,18,1317,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,18,974,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,19,1074,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,19,848,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,20,777,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,20,631,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,21,566,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,21,488,0.0,0.0,,9.999999999999991,,,,
2017-06-12,P,22,378,0.0,0.0,,9.999999999999991,1.0,49.0,0.0,1.0
2017-06-12,S,22,341,0.0,0.0,,9.999999999999991,1.0,49.0,0.0,1.0
2017-06-12,P,23,193,0.0,0.0,,9.999999999999991,,,,
2017-06-12,S,23,249,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,0,135,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,0,220,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,1,108,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,1,147,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,2,97,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,2,110,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,3,85,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,3,125,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,4,143,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,4,186,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,5,282,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,5,464,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,6,540,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,6,866,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,7,792,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,7,980,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,8,883,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,8,1233,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,9,1116,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,9,1545,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,10,1337,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,10,1688,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,11,1366,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,11,1530,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,12,1492,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,12,1492,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,13,1628,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,13,1420,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,14,1672,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,14,1449,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,15,1708,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,15,1386,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,16,1734,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,16,1396,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,17,1611,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,17,1273,0.0,0.0,,9.999999999999991,,,,
2017-06-13,P,18,1327,0.0,0.0,,9.999999999999991,,,,
2017-06-13,S,18,1126,0.0,0.0,,9.999999999999991,,,,
