,Date,Direction,Time,TRAFFIC,PRCP,SNOW,SNWD,SNOW_DAY_SUM,Vehicles,Driver Age,Condition_Code,MorF,DayOfWeek
26249,20150927,0,21,378,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26250,20150927,1,22,677,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26251,20150927,0,22,298,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26252,20150927,1,23,313,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26253,20150927,0,23,181,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26254,20151008,1,0,124,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26255,20151008,0,0,173,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26256,20151008,1,1,95,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26257,20151008,0,1,134,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26258,20151008,1,2,60,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26259,20151008,0,2,99,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26260,20151008,1,3,70,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26261,20151008,0,3,165,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26262,20151008,1,4,106,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26263,20151008,0,4,265,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26264,20151008,1,5,262,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26265,20151008,0,5,578,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26266,20151008,1,6,546,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26267,20151008,0,6,911,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26268,20151008,1,7,741,0.0,0.0,-1.0,0.0,2.0,19.0,0.0,0.0,4
26269,20151008,0,7,1194,0.0,0.0,-1.0,0.0,2.0,19.0,0.0,0.0,4
26270,20151008,1,8,844,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26271,20151008,0,8,1384,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26272,20151008,1,9,1003,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26273,20151008,0,9,1542,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26274,20151008,1,10,1042,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26275,20151008,0,10,1574,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26276,20151008,1,11,1153,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26277,20151008,0,11,1388,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26278,20151008,1,12,1211,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26279,20151008,0,12,1325,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26280,20151008,1,13,1207,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26281,20151008,0,13,1327,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26282,20151008,1,14,1500,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26283,20151008,0,14,1286,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26284,20151008,1,15,1828,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26285,20151008,0,15,1339,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26286,20151008,1,16,1672,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26287,20151008,0,16,1396,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26288,20151008,1,17,1572,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26289,20151008,0,17,1480,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26290,20151008,1,18,1196,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26291,20151008,0,18,1087,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26292,20151008,1,19,806,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26293,20151008,0,19,895,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26294,20151008,1,20,762,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26295,20151008,0,20,711,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26296,20151008,1,21,628,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26297,20151008,0,21,488,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26298,20151008,1,22,309,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26299,20151008,0,22,414,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26300,20151008,1,23,193,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26301,20151008,0,23,297,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,4
26302,20151009,1,0,131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26303,20151009,0,0,163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26304,20151009,1,1,76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26305,20151009,0,1,129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26306,20151009,1,2,68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26307,20151009,0,2,127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26308,20151009,1,3,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26309,20151009,0,3,140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26310,20151009,1,4,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26311,20151009,0,4,273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26312,20151009,1,5,223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26313,20151009,0,5,584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26314,20151009,1,6,476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26315,20151009,0,6,1009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26316,20151009,1,7,724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26317,20151009,0,7,1245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26318,20151009,1,8,812,-1.0,-1.0,-1.0,-1.0,2.0,35.0,0.0,0.0,5
26319,20151009,0,8,1447,-1.0,-1.0,-1.0,-1.0,2.0,35.0,0.0,0.0,5
26320,20151009,1,9,957,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26321,20151009,0,9,1872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26322,20151009,1,10,1169,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26323,20151009,0,10,2182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26324,20151009,1,11,1245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26325,20151009,0,11,2303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26326,20151009,1,12,1392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26327,20151009,0,12,2209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26328,20151009,1,13,1513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26329,20151009,0,13,2373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26330,20151009,1,14,1762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26331,20151009,0,14,2367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26332,20151009,1,15,2059,-1.0,-1.0,-1.0,-1.0,2.0,28.0,0.0,0.0,5
26333,20151009,0,15,2453,-1.0,-1.0,-1.0,-1.0,2.0,28.0,0.0,0.0,5
26334,20151009,1,16,1960,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26335,20151009,0,16,2590,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26336,20151009,1,17,1760,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26337,20151009,0,17,2508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26338,20151009,1,18,1597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26339,20151009,0,18,2121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26340,20151009,1,19,1126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26341,20151009,0,19,1593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26342,20151009,1,20,808,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26343,20151009,0,20,1130,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26344,20151009,1,21,512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26345,20151009,0,21,660,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26346,20151009,1,22,329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26347,20151009,0,22,457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26348,20151009,1,23,191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26349,20151009,0,23,329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5
26350,20151010,1,0,137,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26351,20151010,0,0,187,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26352,20151010,1,1,87,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26353,20151010,0,1,150,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26354,20151010,1,2,67,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26355,20151010,0,2,127,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26356,20151010,1,3,58,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26357,20151010,0,3,128,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26358,20151010,1,4,81,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26359,20151010,0,4,252,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26360,20151010,1,5,149,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26361,20151010,0,5,464,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26362,20151010,1,6,241,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26363,20151010,0,6,782,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26364,20151010,1,7,510,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26365,20151010,0,7,1225,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26366,20151010,1,8,823,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26367,20151010,0,8,1612,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26368,20151010,1,9,1202,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26369,20151010,0,9,2240,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26370,20151010,1,10,1554,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26371,20151010,0,10,2643,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26372,20151010,1,11,1648,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26373,20151010,0,11,2766,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26374,20151010,1,12,1723,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26375,20151010,0,12,2482,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26376,20151010,1,13,2021,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26377,20151010,0,13,2205,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26378,20151010,1,14,2122,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26379,20151010,0,14,2083,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26380,20151010,1,15,2397,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26381,20151010,0,15,1763,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26382,20151010,1,16,2443,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26383,20151010,0,16,1571,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26384,20151010,1,17,2318,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26385,20151010,0,17,1310,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26386,20151010,1,18,1633,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26387,20151010,0,18,1122,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26388,20151010,1,19,1481,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26389,20151010,0,19,879,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26390,20151010,1,20,1180,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26391,20151010,0,20,660,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26392,20151010,1,21,727,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26393,20151010,0,21,457,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26394,20151010,1,22,403,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26395,20151010,0,22,403,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26396,20151010,1,23,220,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26397,20151010,0,23,272,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,6
26398,20151011,1,0,133,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26399,20151011,0,0,175,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26400,20151011,1,1,92,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26401,20151011,0,1,108,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26402,20151011,1,2,78,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26403,20151011,0,2,103,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26404,20151011,1,3,70,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26405,20151011,0,3,95,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26406,20151011,1,4,69,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26407,20151011,0,4,150,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26408,20151011,1,5,127,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26409,20151011,0,5,275,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26410,20151011,1,6,225,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26411,20151011,0,6,457,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26412,20151011,1,7,445,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26413,20151011,0,7,624,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26414,20151011,1,8,799,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26415,20151011,0,8,1067,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26416,20151011,1,9,1404,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26417,20151011,0,9,1558,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26418,20151011,1,10,2060,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26419,20151011,0,10,1972,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26420,20151011,1,11,2677,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26421,20151011,0,11,2178,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26422,20151011,1,12,2896,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26423,20151011,0,12,1997,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26424,20151011,1,13,2939,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26425,20151011,0,13,1916,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26426,20151011,1,14,2985,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26427,20151011,0,14,1659,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26428,20151011,1,15,2752,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26429,20151011,0,15,1470,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26430,20151011,1,16,2634,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26431,20151011,0,16,1359,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26432,20151011,1,17,2419,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26433,20151011,0,17,1118,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26434,20151011,1,18,2192,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26435,20151011,0,18,1125,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26436,20151011,1,19,1731,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26437,20151011,0,19,910,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26438,20151011,1,20,1321,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26439,20151011,0,20,612,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26440,20151011,1,21,786,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26441,20151011,0,21,418,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26442,20151011,1,22,474,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26443,20151011,0,22,273,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26444,20151011,1,23,228,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26445,20151011,0,23,188,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,7
26446,20151012,1,0,140,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26447,20151012,0,0,109,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26448,20151012,1,1,98,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26449,20151012,0,1,75,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26450,20151012,1,2,61,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26451,20151012,0,2,87,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26452,20151012,1,3,69,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26453,20151012,0,3,119,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26454,20151012,1,4,131,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26455,20151012,0,4,215,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26456,20151012,1,5,297,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26457,20151012,0,5,560,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26458,20151012,1,6,629,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26459,20151012,0,6,819,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26460,20151012,1,7,857,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26461,20151012,0,7,987,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26462,20151012,1,8,988,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26463,20151012,0,8,1167,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26464,20151012,1,9,1135,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26465,20151012,0,9,1300,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26466,20151012,1,10,1331,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26467,20151012,0,10,1508,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26468,20151012,1,11,1386,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26469,20151012,0,11,1463,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26470,20151012,1,12,1531,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26471,20151012,0,12,1310,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26472,20151012,1,13,1551,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26473,20151012,0,13,1274,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26474,20151012,1,14,1881,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26475,20151012,0,14,1157,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26476,20151012,1,15,2775,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26477,20151012,0,15,1144,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26478,20151012,1,16,1800,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26479,20151012,0,16,1110,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26480,20151012,1,17,1599,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26481,20151012,0,17,960,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26482,20151012,1,18,1352,0.0,0.0,-1.0,0.0,2.0,26.0,0.0,0.0,1
26483,20151012,0,18,760,0.0,0.0,-1.0,0.0,2.0,26.0,0.0,0.0,1
26484,20151012,1,19,895,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26485,20151012,0,19,631,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26486,20151012,1,20,642,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26487,20151012,0,20,454,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26488,20151012,1,21,419,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26489,20151012,0,21,387,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26490,20151012,1,22,308,0.0,0.0,-1.0,0.0,2.0,18.0,0.0,0.0,1
26491,20151012,0,22,259,0.0,0.0,-1.0,0.0,2.0,18.0,0.0,0.0,1
26492,20151012,1,23,187,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26493,20151012,0,23,183,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1
26494,20151013,1,0,121,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26495,20151013,0,0,123,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26496,20151013,1,1,66,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26497,20151013,0,1,101,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26498,20151013,1,2,69,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26499,20151013,0,2,72,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26500,20151013,1,3,74,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26501,20151013,0,3,139,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26502,20151013,1,4,101,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26503,20151013,0,4,183,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26504,20151013,1,5,254,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26505,20151013,0,5,410,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26506,20151013,1,6,521,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26507,20151013,0,6,710,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26508,20151013,1,7,707,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26509,20151013,0,7,851,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26510,20151013,1,8,774,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
26511,20151013,0,8,1022,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,2
