Date,Time,Vehicles,Driver Age,Condition_Code,MorF
2024-03-06,17,2,23,0,0
2024-03-06,21,2,80,0,1
2024-03-07,10,2,19,0,1
2024-03-07,19,2,25,6,0
2024-03-08,5,1,75,6,0
2024-03-08,17,2,33,1,0
2024-03-09,11,2,54,0,0
2024-03-10,10,2,17,0,0
2024-03-10,10,2,17,0,0
2024-03-11,2,1,42,0,0
2024-03-11,12,2,23,1,0
2024-03-11,13,1,41,1,1
2024-03-12,8,2,29,0,0
2024-03-12,16,3,20,1,0
2024-03-13,18,1,33,6,0
2024-03-13,20,2,40,6,0
2024-03-14,11,2,24,6,0
2024-03-14,20,1,27,6,1
2024-03-16,0,1,53,0,0
2024-03-16,9,1,70,0,0
2024-03-16,13,2,70,0,0
2024-03-16,13,2,47,0,0
2024-03-16,14,3,66,0,1
2024-03-17,6,1,53,0,0
2024-03-18,5,1,44,0,0
2024-03-18,8,3,25,0,0
2024-03-18,9,2,24,0,0
2024-03-18,16,1,25,0,0
2024-03-19,7,2,45,0,0
2024-03-20,9,2,49,0,0
2024-03-20,22,1,19,0,0
2024-03-23,15,2,37,0,0
2024-03-23,21,2,39,0,0
2024-03-24,18,2,34,6,0
2024-03-24,18,2,24,6,1
2024-03-24,21,2,29,6,0
2024-03-24,23,1,38,6,0
2024-03-25,6,3,19,1,0
2024-03-25,11,1,30,4,0
2024-03-26,15,2,29,0,1
2024-03-27,0,1,21,0,0
2024-03-28,12,2,26,0,1
2024-03-28,17,2,47,0,0
2024-03-29,11,2,51,6,1
2024-03-30,6,2,28,1,0
2024-03-30,18,2,34,0,0
2024-04-01,8,2,64,0,0
2024-04-01,13,1,40,1,0
2024-04-01,18,1,31,7,0
2024-04-01,18,1,25,6,0
2024-04-02,4,1,28,1,0
2024-04-02,14,2,32,0,0
2024-04-03,7,2,17,0,0
2024-04-03,11,3,91,0,1
2024-04-04,16,2,87,0,0
2024-04-04,17,2,26,0,0
2024-04-06,21,4,22,7,0
2024-04-06,22,3,25,2,0
2024-04-07,3,2,46,0,0
2024-04-12,16,2,27,0,0
2024-04-13,14,1,38,2,0
2024-04-17,22,2,54,3,0
2024-04-19,17,1,19,6,0
2024-04-19,19,1,19,6,1
2024-04-19,21,1,23,8,0
2024-04-19,22,2,23,6,1
2024-04-19,23,1,29,6,0
2024-04-20,1,1,34,6,1
2024-04-20,1,1,20,6,1
2024-04-20,5,2,55,6,0
2024-04-20,5,1,29,6,0
2024-04-20,8,1,28,6,1
2024-04-20,21,1,46,0,0
2024-04-22,22,1,38,0,1
2024-04-23,19,1,61,0,0
2024-04-24,13,2,27,0,0
2024-04-24,13,2,27,0,0
2024-04-24,13,2,27,0,0
2024-04-24,14,2,41,0,0
2024-04-24,15,2,69,0,0
2024-04-24,23,1,43,0,0
2024-04-25,10,2,45,0,0
2024-04-27,9,2,28,8,1
2024-04-27,11,2,19,6,0
2024-04-27,13,2,64,6,1
2024-04-29,21,1,61,0,0
2024-05-02,22,1,34,0,0
2024-05-02,22,1,36,0,0
2024-05-05,18,1,37,0,0
2024-05-06,13,1,58,2,1
2024-05-07,7,4,33,1,0
2024-05-07,23,2,41,0,0
2024-05-09,10,2,67,0,0
2024-05-11,16,1,29,0,0
2024-05-12,3,1,37,8,0
2024-05-13,5,1,19,0,0
2024-05-13,12,1,37,0,0
2024-05-14,6,1,33,0,0
2024-05-14,9,2,53,0,0
2024-05-14,12,2,32,0,0
2024-05-15,21,1,34,1,0
2024-05-16,8,2,18,0,0
2024-05-17,11,2,18,0,1
2024-05-17,18,2,36,0,0
2024-05-18,12,2,37,0,1
2024-05-20,15,2,56,1,0
2024-05-20,16,2,57,3,0
2024-05-21,14,1,69,3,0
2024-05-21,14,2,41,0,0
2024-05-24,15,2,43,0,0
2024-05-27,12,2,18,0,0
2024-05-27,17,1,39,0,0
2024-05-28,8,2,20,0,0
2024-05-29,20,1,22,0,0
2024-05-30,12,1,38,0,1
2024-05-30,16,2,58,0,0
2024-05-30,20,1,48,0,0
2024-05-30,23,1,25,5,0
2024-05-31,4,1,39,0,1
2024-05-31,6,2,24,1,0
2024-05-31,20,2,46,0,0
2024-06-04,3,1,35,0,0
2024-06-04,7,1,23,1,1
2024-06-04,15,2,40,0,0
2024-06-05,3,1,53,0,1
2024-06-06,17,2,65,0,0
2024-06-06,17,2,31,0,1
2024-06-07,7,2,40,1,0
2024-06-08,9,1,25,0,0
2024-06-08,13,1,22,0,0
2024-06-08,13,1,22,0,0
2024-06-10,22,2,25,0,1
2024-06-11,15,2,25,0,0
2024-06-11,19,2,20,0,0
2024-06-12,21,1,18,0,0
2024-06-13,6,1,45,0,0
2024-06-13,21,2,33,1,0
2024-06-14,16,2,52,0,0
2024-06-15,8,0,70,0,0
2024-06-15,23,3,21,0,0
2024-06-16,15,2,30,0,0
2024-06-16,16,1,41,0,0
2024-06-17,0,1,23,0,0
2024-06-17,17,1,37,1,0
2024-06-18,8,2,61,0,1
2024-06-18,12,1,34,0,0
2024-06-19,12,6,38,0,0
2024-06-20,8,2,42,0,0
2024-06-20,8,2,18,0,0
2024-06-20,14,2,60,1,1
2024-06-21,17,1,33,1,0
2024-06-22,5,1,26,0,0
2024-06-24,17,1,82,0,1
2024-06-24,17,2,31,0,1
2024-06-25,15,3,85,0,0
2024-06-26,6,1,72,0,1
2024-06-26,18,2,47,1,0
2024-06-27,17,2,39,1,0
2024-06-28,13,2,57,0,0
2024-06-29,4,1,38,0,0
2024-06-29,8,2,20,0,0
2024-06-29,21,1,32,0,0
2024-06-29,21,1,18,0,0
2024-07-01,16,3,68,0,0
2024-07-02,14,2,71,0,0
2024-07-03,14,2,56,0,0
2024-07-05,0,2,17,0,0
2024-07-05,13,2,29,0,0
2024-07-09,13,1,23,0,0
2024-07-10,14,2,28,0,0
2024-07-11,12,2,77,0,0
2024-07-12,18,2,20,0,0
2024-07-13,3,1,30,0,0
2024-07-15,15,1,46,3,0
2024-07-18,13,2,80,0,0
2024-07-18,14,2,8,0,0
2024-07-20,2,1,21,0,0
2024-07-20,5,1,67,0,0
2024-07-20,22,2,34,1,1
2024-07-21,7,1,39,0,1
2024-07-22,16,2,39,0,0
2024-07-26,9,2,38,0,0
2024-07-27,9,3,64,0,0
2024-07-27,17,2,30,1,0
2024-07-28,1,1,25,1,0
2024-07-29,10,1,21,0,0
2024-08-01,17,2,45,0,0
2024-08-03,11,1,26,0,0
2024-08-04,18,2,31,0,0
2024-08-06,16,2,51,0,0
2024-08-06,18,2,71,3,0
2024-08-07,11,2,32,0,0
2024-08-07,22,1,30,0,0
2024-08-08,13,1,22,1,0
2024-08-08,20,1,53,1,1
2024-08-09,14,2,17,1,0
2024-08-09,17,1,20,1,0
2024-08-11,3,1,20,1,1
2024-08-11,22,1,22,0,0
2024-08-12,4,1,27,0,0
2024-08-12,7,2,20,0,0
2024-08-12,20,1,24,0,1
2024-08-14,18,2,26,0,0
2024-08-14,21,1,34,3,0
2024-08-15,13,2,63,0,0
2024-08-15,23,1,47,1,0
2024-08-17,11,1,19,0,1
2024-08-17,15,4,38,0,0
2024-08-18,8,4,28,1,0
2024-08-19,13,2,58,3,1
2024-08-20,10,2,28,0,0
2024-08-21,5,1,69,0,0
2024-08-21,16,2,18,1,1
2024-08-22,8,2,38,1,0
2024-08-22,8,2,25,1,1
2024-08-22,14,2,41,0,0
2024-08-22,18,3,39,1,0
2024-08-23,15,1,25,1,0
2024-08-24,8,2,27,0,0
2024-08-24,19,1,19,1,1
2024-08-25,17,3,41,0,0
2024-08-25,21,2,34,0,1
2024-08-27,14,1,66,0,0
2024-08-28,15,2,25,0,0
2024-09-02,14,2,31,0,1
2024-09-02,15,1,19,0,0
2024-09-03,1,1,33,0,1
2024-09-04,15,2,56,3,0
2024-09-04,16,2,61,3,0
2024-09-05,16,2,53,0,0
2024-09-06,10,1,28,0,0
2024-09-08,13,2,18,0,0
2024-09-08,20,2,30,0,0
2024-09-09,17,2,23,0,1
2024-09-10,18,1,48,2,0
2024-09-11,6,2,19,0,0
2024-09-11,8,2,63,0,0
2024-09-11,8,2,34,0,0
2024-09-11,17,2,48,0,0
2024-09-12,2,1,30,0,0
2024-09-13,6,3,35,0,0
2024-09-13,6,2,53,0,0
2024-09-13,18,2,27,0,0
2024-09-14,9,2,24,0,1
2024-09-14,11,2,18,0,1
2024-09-14,15,2,36,0,0
2024-09-18,11,1,32,0,0
2024-09-19,9,2,33,0,0
2024-09-19,20,2,36,0,0
2024-09-19,22,2,39,0,1
2024-09-21,10,1,37,0,0
2024-09-22,7,1,58,3,1
2024-09-24,3,1,34,0,0
2024-09-24,8,2,40,0,0
2024-09-24,12,2,41,0,0
2024-09-24,13,2,59,0,0
2024-09-25,14,2,19,0,1
2024-09-26,19,2,24,0,1
2024-09-27,13,3,70,0,0
2024-09-27,17,2,56,0,0
2024-09-27,18,2,54,0,0
2024-09-29,9,4,51,0,0
2024-09-29,11,2,63,0,0
2024-09-30,8,1,42,0,0
2024-10-01,18,1,36,0,0
2024-10-02,11,2,34,0,0
2024-10-02,19,2,27,0,0
2024-10-03,11,2,39,0,0
2024-10-03,15,2,22,0,0
2024-10-03,15,2,36,0,0
2024-10-04,10,2,20,0,0
2024-10-04,12,2,66,1,0
2024-10-04,15,2,60,0,0
2024-10-07,13,2,25,0,1
2024-10-08,8,2,25,0,0
2024-10-08,16,1,16,0,0
2024-10-11,8,3,45,0,0
2024-10-11,9,2,78,0,0
2024-10-12,3,1,33,0,0
2024-10-13,1,1,33,0,0
2024-10-14,8,1,21,0,1
2024-10-14,11,2,35,0,1
2024-10-14,17,2,45,0,0
2024-10-14,18,2,51,0,0
2024-10-15,18,1,33,0,0
2024-10-16,11,2,56,1,0
2024-10-16,19,1,22,0,0
2024-10-17,15,2,18,0,0
2024-10-17,15,2,18,0,0
2024-10-17,23,1,21,0,0
2024-10-18,16,2,33,3,0
2024-10-19,4,2,3,0,0
2024-10-21,3,2,40,0,1
2024-10-21,12,2,41,2,1
2024-10-21,16,1,54,0,0
2024-10-22,11,2,39,0,0
2024-10-22,16,4,25,0,0
2024-10-24,10,2,32,1,0
2024-10-24,20,1,33,0,0
2024-10-25,6,1,49,0,0
2024-10-25,6,2,27,0,0
2024-10-25,17,2,21,0,0
2024-10-26,3,1,41,0,1
2024-10-26,9,2,9,0,0
2024-10-26,13,2,25,0,0
2024-10-27,10,2,30,0,1
2024-10-29,7,2,17,0,1
2024-10-31,7,2,51,0,1
2024-10-31,16,2,22,0,1
2024-11-01,6,1,23,0,0
2024-11-01,7,1,55,0,0
2024-11-02,11,1,20,0,1
2024-11-02,12,2,68,0,0
2024-11-03,17,3,70,7,0
2024-11-04,8,1,25,1,0
2024-11-04,17,1,38,3,0
2024-11-05,5,1,70,0,1
2024-11-06,6,2,25,6,0
2024-11-06,6,2,24,6,1
2024-11-06,8,1,38,6,1
2024-11-06,8,2,53,6,0
2024-11-06,13,2,13,6,0
2024-11-07,8,1,20,7,1
2024-11-07,9,1,50,6,1
2024-11-07,10,3,21,6,0
2024-11-08,6,1,23,2,0
2024-11-08,18,1,29,6,0
2024-11-09,7,2,26,1,0
2024-11-10,3,1,16,0,0
2024-11-10,11,2,22,0,0
2024-11-12,1,1,64,0,0
2024-11-12,6,2,43,0,0
2024-11-12,18,1,30,3,1
2024-11-13,21,1,23,0,1
2024-11-14,9,2,43,0,0
2024-11-17,21,1,54,0,0
2024-11-19,1,1,41,0,0
2024-11-19,11,2,29,0,0
2024-11-19,23,1,17,0,0
2024-11-20,15,2,53,0,0
2024-11-20,17,3,55,0,0
2024-11-20,22,2,25,0,0
2024-11-21,11,2,15,0,0
2024-11-21,12,2,72,0,0
2024-11-22,16,1,29,0,0
2024-11-23,7,1,50,0,0
2024-11-23,10,3,48,0,0
2024-11-23,12,2,31,0,0
2024-11-25,4,1,37,0,1
2024-11-25,10,2,40,0,0
2024-11-26,0,1,23,0,0
2024-11-26,15,2,19,0,1
2024-11-27,7,2,18,6,0
2024-11-27,12,1,33,6,0
2024-11-28,21,1,36,0,0
2024-11-29,18,1,44,0,1
2024-12-01,17,2,27,0,0
2024-12-01,21,1,38,0,1
2024-12-02,17,1,23,0,0
2024-12-02,18,2,27,1,0
2024-12-03,21,2,51,0,1
2024-12-04,14,1,86,0,0
2024-12-05,8,1,29,0,0
2024-12-05,15,2,26,0,0
2024-12-05,16,4,29,0,0
2024-12-05,20,2,30,0,0
2024-12-06,12,2,65,0,0
2024-12-07,6,1,60,0,0
2024-12-08,13,4,31,2,0
2024-12-08,13,2,20,1,0
2024-12-09,11,2,30,0,0
2024-12-09,15,2,28,6,0
2024-12-10,15,3,57,1,0
2024-12-12,15,2,20,0,1
2024-12-12,17,2,64,0,0
2024-12-12,18,1,25,0,0
2024-12-14,16,2,16,0,1
2024-12-14,18,2,56,0,0
2024-12-15,14,2,24,0,0
2024-12-16,10,2,24,0,0
2024-12-17,5,2,33,0,1
2024-12-17,9,2,21,0,0
2024-12-17,13,1,50,0,0
2024-12-18,14,1,26,0,0
2024-12-19,17,3,71,0,1
2024-12-20,6,1,70,0,0
2024-12-21,12,2,52,0,0
2024-12-21,15,2,42,0,0
2024-12-22,8,1,66,0,0
2024-12-23,7,2,16,1,0
2024-12-23,16,1,76,0,0
2024-12-24,1,1,55,0,0
2024-12-24,1,3,41,0,0
2024-12-25,12,2,20,6,0
2024-12-26,9,2,49,0,0
2024-12-27,7,3,61,0,0
2024-12-27,7,3,34,0,0
2024-12-27,7,3,39,0,0
2024-12-28,12,2,21,1,0
2024-12-29,15,1,43,0,1
2024-12-31,11,2,39,0,0
2024-12-31,20,2,40,6,0
2024-12-31,22,1,19,6,0
