SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,240.5,6/17/2018,2000.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DAYLIGHT,39.740321,-105.504953,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.0,6/18/2018,230.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.738085,-104.421388,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.56,6/18/2018,842.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739705,-105.159264,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.3,6/19/2018,1130.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745618,-105.438452,61,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.55,6/19/2018,1420.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739589,-104.578762,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.5,6/20/2018,950.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.735435,-104.394007,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.47,6/20/2018,1047.0,INJ,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.731667,-105.426893,39,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,6/22/2018,344.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739801,-105.159144,59,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.3,6/22/2018,1058.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.722842,-105.414896,50,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,6/23/2018,548.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.724894,-105.179757,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,6/23/2018,2000.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.743543,-105.532325,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.5,6/23/2018,2245.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.739134,-105.159984,20,M,ALCOHOL INVOLVED
INTERSTATE,70,A,314.1,6/24/2018,232.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.723514,-104.25394,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.07,6/26/2018,750.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.734203,-104.327591,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.9,6/27/2018,520.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.732736,-104.310722,43,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.6,6/28/2018,910.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.743377,-105.433465,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.62,6/28/2018,1839.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740291,-105.15853,39,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.0,6/29/2018,1514.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743474,-105.443466,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.03,6/29/2018,1525.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.725396,-105.420076,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.6,6/30/2018,1530.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.743377,-105.433465,63,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,6/30/2018,2150.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.746291,-105.460542,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,303.7,7/1/2018,400.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.738143,-104.445529,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,312.0,7/2/2018,2.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.729349,-104.291095,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,7/2/2018,28.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740135,-104.715894,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,307.0,7/4/2018,300.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.733999,-104.384815,25,F,ALCOHOL INVOLVED
INTERSTATE,70,A,260.86,7/4/2018,1751.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.723578,-105.181784,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.0,7/6/2018,516.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.716955,-105.696302,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,7/6/2018,1127.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.714575,-105.192224,46,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.5,7/8/2018,1500.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710187,-105.295232,68,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.03,7/8/2018,1536.0,INJ,OFF LEFT,RAMP,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.741586,-105.495766,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.75,7/9/2018,1337.0,INJ,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744468,-105.447886,44,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,312.0,7/9/2018,1910.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.729349,-104.291095,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.6,7/10/2018,1753.0,INJ,ON,NON-INTERSECTION,12,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.730564,-105.170781,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.2,7/11/2018,619.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.708504,-105.282568,39,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.56,7/11/2018,900.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739705,-105.159264,87,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.03,7/11/2018,1241.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.725175,-105.179322,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.5,7/11/2018,1525.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.708025,-106.718361,72,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,297.61,7/11/2018,1530.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739339,-104.5593,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.7,7/13/2018,1230.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.731516,-105.169581,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.3,7/13/2018,1605.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,DRY,DAYLIGHT,39.711287,-106.705126,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.4,7/13/2018,1640.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738062,-104.414106,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.0,7/13/2018,1722.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.709078,-105.319309,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.48,7/14/2018,2041.0,INJ,OFF IN MEDIAN,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.740107,-104.727079,17,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.04,7/15/2018,1813.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.715021,-105.191879,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.23,7/15/2018,2027.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.714627,-105.379867,44,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,7/18/2018,1645.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.5,7/18/2018,2105.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.739134,-105.159984,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.5,7/19/2018,1301.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.720079,-105.187334,80,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.5,7/19/2018,1854.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.745222,-105.47048,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.1,7/19/2018,1920.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.735325,-105.164783,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.5,7/20/2018,747.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.708499,-105.196871,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,296.0,7/20/2018,1720.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739718,-104.58886,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,7/20/2018,2235.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.719178,-105.402112,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.2,7/21/2018,1143.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.717088,-105.398702,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.5,7/22/2018,1453.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710187,-105.295232,17,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.86,7/22/2018,1543.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.723578,-105.181784,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.9,7/24/2018,1520.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.713461,-105.193086,70,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,7/24/2018,1750.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DAYLIGHT,39.743543,-105.532325,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,7/25/2018,1055.0,INJ,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745138,-105.440266,59,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,298.9,7/25/2018,1650.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738832,-104.535021,44,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,7/26/2018,1130.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.719178,-105.402112,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,250.1,7/26/2018,2250.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.709095,-105.3486,49,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.1,7/27/2018,1436.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.736441,-105.430189,75,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,295.3,7/28/2018,230.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.73988,-104.601713,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.0,7/28/2018,1355.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.716955,-105.696302,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,7/29/2018,1554.0,PDO,ON,NON-INTERSECTION,6,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724894,-105.179757,35,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.5,7/30/2018,1302.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.720186,-105.186949,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.0,8/1/2018,500.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740096,-104.700694,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,8/1/2018,815.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.714575,-105.192224,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,311.9,8/1/2018,910.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.729649,-104.292882,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,8/2/2018,849.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,FOREIGN MATERIAL,DAYLIGHT,39.741308,-105.513778,63,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.29,8/2/2018,1601.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.74722,-105.544821,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.5,8/3/2018,2020.0,PDO,OFF IN MEDIAN,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.733672,-104.317934,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,8/4/2018,941.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744411,-105.488957,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,312.5,8/6/2018,2000.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.729565,-104.282017,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,8/7/2018,1246.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739801,-105.159144,71,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.4,8/7/2018,1414.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.743353,-105.454164,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.02,8/8/2018,1806.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.737431,-105.431007,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.6,8/10/2018,1434.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.721134,-105.185544,47,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,290.7,8/11/2018,2155.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740051,-104.68661,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.64,8/12/2018,1230.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.740864,-105.520374,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.5,8/12/2018,2130.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.740108,-104.72675,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.56,8/13/2018,1632.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739705,-105.159264,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.53,8/13/2018,1920.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.708898,-105.196563,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.1,8/13/2018,2045.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.715032,-105.382022,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.0,8/14/2018,1115.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.710828,-106.709972,72,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.81,8/15/2018,1645.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712453,-105.193853,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,8/16/2018,1756.0,INJ,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739896,-105.159024,17,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,154.5,8/18/2018,935.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DAYLIGHT,39.711777,-106.701514,38,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,248.5,8/18/2018,1155.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-GRADE,WET,DAYLIGHT,39.715404,-105.375446,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.94,8/18/2018,1256.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,DRY,DAYLIGHT,39.743505,-105.444587,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,8/18/2018,1425.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.743855,-105.480957,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.9,8/19/2018,1800.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743715,-105.445296,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.4,8/20/2018,1553.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.713081,-105.314528,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,8/21/2018,836.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739896,-105.159024,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,303.6,8/21/2018,2209.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.738148,-104.447386,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.1,8/23/2018,2325.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.748676,-105.547626,23,M,ALCOHOL/DRUGS
INTERSTATE,70,A,228.19,8/25/2018,315.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.719894,-105.695851,20,M,ALCOHOL INVOLVED
INTERSTATE,70,A,302.5,8/29/2018,655.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738193,-104.467814,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.98,8/29/2018,1200.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.746357,-105.460919,64,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.5,9/1/2018,916.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.744354,-105.43495,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,313.0,9/2/2018,1347.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.728312,-104.273081,59,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.7,9/3/2018,236.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.72674,-105.693887,29,M,ALCOHOL INVOLVED
INTERSTATE,70,A,315.9,9/3/2018,1100.0,PDO,OFF RIGHT,RAMP,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.715644,-104.222338,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.5,9/4/2018,1853.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.744354,-105.43495,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,9/5/2018,1415.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.744411,-105.488957,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,252.5,9/5/2018,1612.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.713886,-105.313056,63,M,ALCOHOL INVOLVED
INTERSTATE,70,A,245.01,9/5/2018,1621.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.73756,-105.431103,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.6,9/5/2018,1645.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.729991,-105.425773,58,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.7,9/6/2018,500.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.734861,-104.39033,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.0,9/6/2018,516.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.736871,-104.4032,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,9/6/2018,807.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,70,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.82,9/7/2018,1437.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.742306,-105.156015,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.82,9/7/2018,1648.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.742306,-105.156015,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,298.9,9/7/2018,1835.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.738832,-104.535021,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.97,9/9/2018,1005.0,INJ,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.749722,-105.667499,34,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.0,9/9/2018,1059.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.714575,-105.192224,39,M,ALCOHOL INVOLVED
INTERSTATE,70,A,260.1,9/9/2018,1305.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.71569,-105.191362,75,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,228.0,9/9/2018,1952.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.716955,-105.696302,66,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.21,9/10/2018,1440.0,FAT,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.708578,-105.2825,21,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,9/10/2018,1600.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,DRY,DAYLIGHT,39.746291,-105.460542,30,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.0,9/12/2018,49.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.709013,-105.286143,34,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,9/16/2018,1706.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739896,-105.159024,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.0,9/16/2018,1859.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.749552,-105.548763,0,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.95,9/17/2018,1030.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.733897,-105.166582,28,M,NO IMPAIRMENT SUSPECTED
