System Code,Rd_Number,Rd_Section,Crash Date,Crash Time,Latitude,Longitude,Crash Type,Total Vehicles,Weather Condition,TU-1 Age,TU-1 Sex 
Interstate Highway,070A,312.000,6/15/2021,15:31:00,39.72909,-104.28806,Overturning/Rollover,1.0,Clear,45.0,M
Frontage Road,070A,291.50,6/16/2021,22:55:00,39.73876,-104.67354,Sideswipe Same Direction,2.0,Clear,19.0,M
Interstate Highway,070A,260.00,6/17/2021,06:10:00,39.71683,-105.19091,Wild Animal,1.0,Clear,45.0,F
Interstate Highway,070A,248.66,6/17/2021,07:00:00,39.71564,-105.3728,Sideswipe Same Direction,2.0,Clear,30.0,
Interstate Highway,070A,244.00,6/18/2021,09:45:00,39.74419,-105.44251,Sideswipe Same Direction,2.0,Clear,18.0,F
Interstate Highway,070A,262.57,6/22/2021,07:21:00,39.74035,-105.1599,Sideswipe Same Direction,2.0,Clear,22.0,F
Frontage Road,070A,291.47,6/25/2021,07:54:00,39.73976,-104.67357,Broadside,2.0,Clear,,
Interstate Highway,070A,247.00,6/25/2021,21:14:00,39.71916,-105.40215,Wild Animal,1.0,Rain,25.0,M
Interstate Highway,070A,303.00,6/27/2021,00:35:00,39.73806,-104.44143,Rear-End,2.0,Clear,18.0,
Frontage Road,070A,291.47,6/27/2021,16:00:00,39.73975,-104.67349,Broadside,2.0,Rain,17.0,M
Interstate Highway,070A,304.00,6/29/2021,11:56:00,39.73842,-104.4376,Sideswipe Same Direction,2.0,Clear,36.0,
Interstate Highway,070A,237.989,6/29/2021,18:28:00,39.749715,-105.548956,Sign,1.0,Clear,22.0,M
Interstate Highway,070A,299.000,7/1/2021,15:43:00,39.73863,-104.52915,Light Pole/Utility Pole,1.0,Rain,29.0,M
Interstate Highway,070A,260.65,7/1/2021,19:55:00,39.72194,-105.18546,Cable Rail,1.0,Clear,40.0,F
Interstate Highway,070A,291.00,7/1/2021,21:58:00,39.74021,-104.68775,Rear-End,2.0,Clear,30.0,M
Interstate Highway,070A,242.00,7/2/2021,05:08:00,39.74393,-105.48025,Wild Animal,1.0,Clear,32.0,M
Interstate Highway,070A,307.00,7/2/2021,11:28:00,39.73353,-104.38182,Overturning/Rollover,1.0,Clear,73.0,M
Interstate Highway,070A,295.000,7/3/2021,07:08:00,39.73978,-104.60469,Light Pole/Utility Pole,1.0,Clear,61.0,M
Interstate Highway,070A,247.50,7/3/2021,16:05:00,39.71557,-105.3941,Rear-End,3.0,Rain,78.0,F
Interstate Highway,070A,260.07,7/4/2021,02:40:00,39.71582,-105.19283,Sign,1.0,Clear,34.0,F
Interstate Highway,070A,250.17,7/5/2021,05:40:00,39.7083,-105.34744,Wild Animal,1.0,Clear,37.0,
Interstate Highway,070A,240.50,7/5/2021,15:35:00,39.74018,-105.50563,Sideswipe Same Direction,2.0,Rain,21.0,
Interstate Highway,070A,315.000,7/5/2021,19:20:00,39.71728,-104.22912,Guardrail Face,1.0,Rain,30.0,M
Interstate Highway,070A,289.16,7/6/2021,18:08:00,39.73974,-104.71602,Rear-End,2.0,Clear,,
Interstate Highway,070A,262.00,7/6/2021,18:25:00,39.73052,-105.17094,Vehicle Debris or Cargo,2.0,Clear,31.0,M
Interstate Highway,070A,248.00,7/7/2021,08:15:00,39.71594,-105.38507,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,229.60,7/7/2021,13:50:00,39.73785,-105.68624,Large Rocks or Boulder,1.0,Clear,70.0,F
Interstate Highway,070A,231.000,7/7/2021,23:30:00,39.74987,-105.66712,Wild Animal,1.0,Clear,60.0,M
Interstate Highway,070A,260.29,7/8/2021,09:00:00,39.717893,-105.18956,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,155.000,7/8/2021,23:30:00,39.70838,-106.69179,Wild Animal,1.0,Clear,45.0,M
Interstate Highway,070A,247.00,7/9/2021,14:25:00,39.71936,-105.40202,Rear-End,2.0,Clear,22.0,F
Interstate Highway,070A,253.66,7/10/2021,03:49:00,39.70955,-105.29231,Other Non-Fixed Object Describe in Narrative),1.0,Clear,48.0,M
Interstate Highway,070A,304.35,7/10/2021,13:46:00,39.73758,-104.43348,Rear-End,2.0,Clear,49.0,M
Interstate Highway,070A,253.45,7/11/2021,22:35:00,39.71065,-105.29599,Wild Animal,1.0,Clear,21.0,F
Interstate Highway,070A,299.000,7/12/2021,00:15:00,39.73868,-104.53303,Wild Animal,1.0,Clear,33.0,F
Interstate Highway,070A,261.29,7/12/2021,10:30:00,39.72815,-105.17519,Sideswipe Same Direction,2.0,Clear,33.0,M
Interstate Highway,070A,297.00,7/13/2021,06:35:00,39.739483,-104.570423,Parked Motor Vehicle,2.0,Clear,23.0,M
Interstate Highway,070A,260.17,7/16/2021,15:28:00,39.71658,-105.19116,Sideswipe Same Direction,3.0,Clear,21.0,M
Interstate Highway,070A,260.15,7/17/2021,01:31:00,39.71528,-105.19561,Guardrail End,1.0,Clear,,
Interstate Highway,070A,261.90,7/17/2021,13:00:00,39.73379,-105.16678,Sideswipe Same Direction,2.0,Clear,37.0,F
Interstate Highway,070A,299.00,7/17/2021,19:30:00,39.73924,-104.53564,Tree,1.0,Clear,26.0,M
Interstate Highway,070A,246.66,7/18/2021,13:20:00,39.72109,-105.40837,Rear-End,2.0,Clear,28.0,F
Interstate Highway,070A,246.50,7/18/2021,14:15:00,39.72152,-105.40998,Rear-End,2.0,Clear,37.0,F
Interstate Highway,070A,261.77,7/21/2021,18:00:00,39.73259,-105.16833,Rear-End,2.0,Rain,56.0,M
Interstate Highway,070A,261.00,7/22/2021,16:31:00,39.7202,-105.1874,Rear-End,2.0,Clear,42.0,M
Interstate Highway,070A,297.00,7/26/2021,09:45:00,39.73952,-104.569,Wild Animal,1.0,Clear,40.0,M
Interstate Highway,070A,262.00,7/26/2021,16:18:00,39.72282,-105.18284,Rear-End,2.0,Clear,35.0,F
Interstate Highway,070A,261.02,7/26/2021,21:15:00,39.72367,-105.18447,Guardrail Face,1.0,Clear,34.0,M
Interstate Highway,070A,244.19,7/27/2021,11:15:00,39.74514,-105.44034,Sideswipe Same Direction,2.0,Clear,20.0,F
Interstate Highway,070A,259.80,7/28/2021,23:04:00,39.71221,-105.19411,Overturning/Rollover,1.0,Clear,72.0,M
Interstate Highway,070A,242.50,7/29/2021,03:17:00,39.74527,-105.47014,Guardrail Face,1.0,Clear,31.0,M
Interstate Highway,070A,261.50,7/30/2021,07:50:00,39.73042,-105.17144,Rear-End,2.0,Clear,22.0,M
Interstate Highway,070A,253.00,7/31/2021,17:30:00,39.71279,-105.30419,Sideswipe Same Direction,2.0,Rain,48.0,F
Interstate Highway,070A,298.00,7/31/2021,19:46:00,39.7394,-104.5511,Sideswipe Same Direction,2.0,Rain,20.0,M
Interstate Highway,070A,298.00,7/31/2021,19:46:00,39.739193,-104.55224,Other Non-Collision,3.0,Rain,,
Interstate Highway,070A,247.24,8/2/2021,03:15:00,39.71666,-105.39783,Wild Animal,1.0,Clear,44.0,M
Interstate Highway,070A,289.00,8/4/2021,16:25:00,39.740125,-104.719879,Rear-End,2.0,Clear,21.0,M
Interstate Highway,070A,239.50,8/5/2021,22:34:00,39.74,-105.53,Wild Animal,3.0,Clear,25.0,M
Interstate Highway,070A,311.89,8/7/2021,18:05:00,39.72996,-104.29302,Overturning/Rollover,1.0,Clear,42.0,M
Interstate Highway,070A,238.90,8/9/2021,14:39:00,39.74447,-105.53624,Rear-End,3.0,Clear,63.0,F
Interstate Highway,070A,302.90,8/10/2021,00:00:00,39.738171,-104.460734,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,262.57,8/10/2021,16:50:00,39.74024,-105.16023,Overtaking Turn,2.0,Clear,32.0,F
Interstate Highway,070A,289.00,8/11/2021,17:29:00,39.740125,-104.719879,Vehicle Debris or Cargo,2.0,Clear,29.0,M
Interstate Highway,070A,261.00,8/14/2021,16:15:00,39.72492,-105.179715,Rear-End,2.0,Clear,23.0,M
Interstate Highway,070A,293.00,8/15/2021,03:00:00,39.73844,-104.64111,Other Non-Fixed Object Describe in Narrative),1.0,Clear,16.0,M
Interstate Highway,070A,260.00,8/15/2021,11:55:00,39.71433,-105.19242,Sign,1.0,Clear,30.0,M
Interstate Highway,070A,243.00,8/17/2021,16:53:00,39.74493,-105.46814,Sideswipe Same Direction,2.0,Rain,70.0,F
Interstate Highway,070A,227.700,8/17/2021,17:05:00,39.71227,-105.69706,Sideswipe Same Direction,2.0,Rain,45.0,M
Interstate Highway,070A,261.00,8/18/2021,09:54:00,39.72486,-105.17993,Vehicle Debris or Cargo,1.0,Clear,55.0,M
Interstate Highway,070A,254.00,8/19/2021,14:56:00,39.709008,-105.286147,Guardrail Face,1.0,Rain,26.0,M
Interstate Highway,070A,300.01,8/19/2021,16:16:00,39.73844,-104.50714,Culvert or Headwall,1.0,Rain,29.0,M
Interstate Highway,070A,242.98,8/21/2021,08:27:00,39.74691,-105.4638,Rear-End,2.0,Clear,24.0,F
Interstate Highway,070A,294.00,8/21/2021,10:35:00,39.73999,-104.62898,Sideswipe Same Direction,2.0,Clear,35.0,M
Interstate Highway,070A,261.03,8/22/2021,16:32:00,39.72321,-105.18467,Guardrail Face,1.0,Clear,21.0,M
Interstate Highway,070A,239.50,8/22/2021,18:32:00,39.74225,-105.52549,Rear-End,2.0,Clear,70.0,F
Interstate Highway,070A,259.70,8/22/2021,18:36:00,39.72301,-105.18252,Rear-End,3.0,Clear,31.0,M
Interstate Highway,070A,261.03,8/23/2021,09:30:00,39.72565,-105.18235,Guardrail Face,1.0,Clear,37.0,M
Interstate Highway,070A,261.63,8/24/2021,16:47:00,39.73056,-105.17241,Rear-End,2.0,Clear,,U
Interstate Highway,070A,155.00,8/26/2021,07:45:00,39.70832,-106.6921,Wild Animal,1.0,Cloudy,33.0,F
Interstate Highway,070A,231.00,8/26/2021,13:15:00,39.75001,-105.66694,Pedestrian,3.0,Cloudy,33.0,M
Interstate Highway,070A,262.57,8/26/2021,16:32:00,39.7398,-105.159147,Rear-End,3.0,Clear,32.0,F
Interstate Highway,070A,299.00,8/27/2021,01:22:00,39.73951,-104.54256,Parked Motor Vehicle,2.0,Clear,19.0,F
Interstate Highway,070A,299.30,8/28/2021,10:45:00,39.73834,-104.52752,Sign,1.0,Clear,68.0,M
Interstate Highway,070A,242.00,8/29/2021,22:00:00,39.74,-105.48,Other Non-Fixed Object Describe in Narrative),1.0,Clear,24.0,F
Interstate Highway,070A,229.30,8/31/2021,17:50:00,39.73519,-105.68871,Rear-End,3.0,Clear,,
Interstate Highway,070A,288.90,9/2/2021,07:50:00,39.74315,-104.73697,Rear-End,2.0,Clear,50.0,M
Interstate Highway,070A,246.00,9/3/2021,11:15:00,39.72532,-105.41971,Rear-End,2.0,Rain,32.0,M
Interstate Highway,070A,308.00,9/3/2021,21:21:00,39.73287,-104.366477,Rear-End,2.0,Clear,33.0,M
Interstate Highway,070A,242.00,9/4/2021,16:17:00,39.743847,-105.48102,Rear-End,4.0,Clear,23.0,M
Interstate Highway,070A,300.00,9/6/2021,08:11:00,39.7384,-104.51479,Sideswipe Same Direction,2.0,Clear,63.0,M
Interstate Highway,070A,262.00,9/7/2021,07:05:00,39.73438,-105.16657,Rear-End,2.0,Clear,49.0,F
Interstate Highway,070A,247.000,9/8/2021,16:43:00,39.71992,-105.40376,Rear-End,3.0,Clear,45.0,M
Interstate Highway,070A,262.73,9/9/2021,07:35:00,39.74141,-105.15704,Other Non-Collision,1.0,Clear,69.0,F
Interstate Highway,070A,301.00,9/10/2021,22:11:00,39.73848,-104.48391,Delineator/Milepost,1.0,Clear,21.0,M
Interstate Highway,070A,245.04,9/12/2021,12:15:00,39.73717,-105.43058,Sideswipe Same Direction,2.0,Clear,23.0,F
Interstate Highway,070A,261.722,9/13/2021,08:14:00,39.73215,-105.16939,Sign,1.0,Wind,61.0,M
Interstate Highway,070A,245.86,9/13/2021,15:30:00,39.72704,-105.42241,Rear-End,2.0,Cloudy,31.0,F
Interstate Highway,070A,228.600,9/16/2021,15:09:00,39.72597,-105.69419,Guardrail Face,1.0,Clear,30.0,F
Interstate Highway,070A,293.00,9/16/2021,17:33:00,39.7379,-104.6379,Sideswipe Same Direction,2.0,Clear,23.0,M
Interstate Highway,070A,253.00,9/17/2021,13:23:00,39.71217,-105.31567,Overturning/Rollover,1.0,Wind,31.0,M
Interstate Highway,070A,245.00,9/18/2021,13:30:00,39.73451,-105.42853,Rear-End,2.0,Clear,21.0,F
Interstate Highway,070A,261.03,9/19/2021,03:31:00,39.72564,-105.1827,Guardrail Face,1.0,Clear,32.0,M
Interstate Highway,070A,253.00,9/19/2021,15:00:00,39.70913,-105.28817,Rear-End,2.0,Clear,27.0,F
Interstate Highway,070A,262.00,9/20/2021,06:40:00,39.73471,-105.16589,Sideswipe Same Direction,2.0,Clear,22.0,M
Interstate Highway,070A,245.50,9/20/2021,13:40:00,39.73176,-105.42698,Sideswipe Same Direction,2.0,Clear,55.0,F
Interstate Highway,070A,262.57,9/21/2021,16:23:00,39.7398,-105.159147,Rear-End,3.0,Clear,20.0,M
Interstate Highway,070A,245.000,9/22/2021,14:35:00,39.73828,-105.43139,Guardrail Face,1.0,Clear,50.0,M
Interstate Highway,070A,301.00,9/22/2021,15:44:00,39.73869,-104.51769,Rear-End,2.0,Clear,23.0,M
Interstate Highway,070A,262.57,9/23/2021,05:35:00,39.73967,-105.15927,Overhead Structure (Bridge),1.0,Clear,,
Interstate Highway,070A,287.53,9/23/2021,08:50:00,39.746772,-104.743572,Sideswipe Same Direction,2.0,Clear,,U
Interstate Highway,070A,244.70,9/23/2021,20:41:00,39.74195,-105.43298,Overturning/Rollover,1.0,Clear,45.0,M
Interstate Highway,070A,292.134,9/24/2021,08:33:00,39.74031,-104.66122,Sideswipe Same Direction,1.0,Clear,,
Interstate Highway,070A,240.00,9/24/2021,08:57:00,39.74,-105.51,Concrete Highway Barrier,1.0,Clear,36.0,M
Interstate Highway,070A,228.06,9/24/2021,16:55:00,39.71844,-105.69624,Rear-End,2.0,Clear,18.0,M
Interstate Highway,070A,228.00,9/25/2021,13:00:00,39.71726,-105.69799,Sideswipe Same Direction,1.0,Clear,,
Interstate Highway,070A,260.29,9/25/2021,17:46:00,39.72128,-105.18518,Rear-End,2.0,Clear,21.0,F
Interstate Highway,070A,230.79,9/26/2021,11:27:00,39.74857,-105.67052,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,240.00,9/26/2021,16:59:00,39.74049,-105.50578,Rear-End,2.0,Clear,36.0,F
Interstate Highway,070A,240.50,9/26/2021,20:55:00,39.74142,-105.5124,Rear-End,2.0,Clear,20.0,M
Interstate Highway,070A,239.00,9/26/2021,23:52:00,39.74306,-105.52827,Sign,1.0,Clear,,
Interstate Highway,070A,260.00,9/27/2021,15:37:00,39.71629,-105.19143,Rear-End,2.0,Clear,28.0,F
Interstate Highway,070A,262.91,9/28/2021,05:53:00,39.74367,-105.15479,Sideswipe Same Direction,2.0,Clear,39.0,M
Interstate Highway,070A,295.00,9/28/2021,12:03:00,39.73995,-104.61112,Vehicle Debris or Cargo,2.0,Clear,36.0,M
Interstate Highway,070A,242.00,9/28/2021,17:08:00,39.74385,-105.48101,Sideswipe Same Direction,2.0,Clear,38.0,M
Interstate Highway,070A,299,9/29/2021,04:57:00,39.73853,-104.52453,Sign,1.0,Clear,49.0,M
Interstate Highway,070A,290.00,9/29/2021,05:45:00,39.740092,-104.699352,Sideswipe Same Direction,2.0,Clear,26.0,M
Interstate Highway,070A,262.57,9/29/2021,07:57:00,39.73634,-105.16416,Rear-End,2.0,Cloudy,42.0,F
Interstate Highway,070A,239.40,9/29/2021,14:30:00,39.7428,-105.52702,Guardrail Face,1.0,Rain,30.0,F
Interstate Highway,070A,288.00,9/30/2021,12:41:00,39.742704,-104.736734,Vehicle Debris or Cargo,1.0,Clear,52.0,M
Interstate Highway,070A,289.04,10/1/2021,00:58:00,39.7402,-104.71847,Concrete Highway Barrier,1.0,Clear,33.0,M
Interstate Highway,070A,261.06,10/1/2021,16:45:00,39.7256,-105.17878,Rear-End,2.0,Clear,45.0,M
Interstate Highway,070A,229.00,10/1/2021,17:30:00,39.73464,-105.68925,Rear-End,2.0,Cloudy,23.0,M
Interstate Highway,070A,262.58,10/2/2021,15:29:00,39.73989,-105.159032,Rear-End,2.0,Clear,44.0,F
Interstate Highway,070A,260.74,10/2/2021,15:54:00,39.72273,-105.18375,Sideswipe Same Direction,3.0,Clear,30.0,M
Interstate Highway,070A,255.00,10/2/2021,16:20:00,39.70899,-105.28348,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,241.50,10/2/2021,19:42:00,39.74,-105.48,Overturning/Rollover,2.0,Clear,59.0,M
Interstate Highway,070A,255.00,10/3/2021,11:00:00,39.70823,-105.2812,Sideswipe Same Direction,2.0,Clear,63.0,M
Interstate Highway,070A,260.00,10/3/2021,13:30:00,39.74458,-105.20787,Rear-End,2.0,Clear,60.0,F
Interstate Highway,070A,244.560,10/3/2021,14:00:00,39.74401,-105.4338,Concrete Highway Barrier,1.0,Clear,22.0,M
Interstate Highway,070A,221.00,10/5/2021,04:52:00,39.72365,-105.79749,Embankment,1.0,Clear,46.0,M
Interstate Highway,070A,260.99,10/5/2021,18:33:00,39.72493,-105.18024,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,301.00,10/6/2021,03:45:00,39.73823,-104.49488,Rear-End,2.0,Clear,30.0,M
Interstate Highway,070A,228.00,10/7/2021,17:51:00,39.7245,-105.6949,Sideswipe Same Direction,2.0,Cloudy,61.0,F
Interstate Highway,070A,289.16,10/8/2021,07:55:00,39.73957,-104.716,Rear-End,2.0,Clear,44.0,M
Interstate Highway,070A,291.90,10/8/2021,20:55:00,39.74001,-104.66632,Delineator/Milepost,1.0,Clear,26.0,M
Interstate Highway,070A,308.000,10/9/2021,07:40:00,39.73321,-104.3665,Guardrail Face,1.0,Clear,21.0,F
Interstate Highway,070A,230.00,10/10/2021,02:57:00,39.73994,-105.68518,Rear-End,2.0,Clear,22.0,F
Interstate Highway,070A,248.93,10/10/2021,15:16:00,39.71407,-105.36844,Rear-End,2.0,Clear,36.0,M
Interstate Highway,070A,289.16,10/11/2021,07:30:00,39.73972,-104.71675,Rear-End,2.0,Clear,61.0,M
Interstate Highway,070A,312.00,10/13/2021,11:50:00,39.72957,-104.2823,Guardrail Face,1.0,Clear,59.0,F
Interstate Highway,070A,259.95,10/14/2021,15:41:00,39.71786,-105.1901,Rear-End,2.0,Clear,72.0,M
Interstate Highway,070A,291.262,10/15/2021,17:45:00,39.74003,-104.67759,Cable Rail,2.0,Clear,31.0,F
Interstate Highway,070A,293.00,10/15/2021,18:53:00,39.73791,-104.63926,Overturning/Rollover,2.0,Clear,40.0,M
Interstate Highway,070A,290.68,10/15/2021,20:40:00,39.74009,-104.68697,Rear-End,2.0,Clear,24.0,M
Interstate Highway,070A,305.00,10/18/2021,11:57:00,39.73812,-104.41817,Other Non-Fixed Object Describe in Narrative),1.0,Clear,42.0,F
Interstate Highway,070A,309.926,10/18/2021,20:22:00,39.73435,-104.330385,Sideswipe Opposite Direction,2.0,Clear,71.0,M
Interstate Highway,070A,291.091,10/20/2021,10:58:00,39.74026,-104.68069,Other Non-Fixed Object Describe in Narrative),1.0,Clear,23.0,F
Interstate Highway,070A,245.00,10/22/2021,11:00:00,39.7278,-105.42332,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,288.99,10/22/2021,20:21:00,39.74016,-104.71999,Pedestrian,1.0,Clear,,
Interstate Highway,070A,243.50,10/23/2021,19:05:00,39.74384,-105.44482,Rear-End,2.0,Clear,41.0,M
Interstate Highway,070A,240.00,10/24/2021,16:13:00,39.74125,-105.51425,Concrete Highway Barrier,1.0,Clear,24.0,M
Interstate Highway,070A,262.51,10/25/2021,08:14:00,39.739253,-105.159839,Rear-End,2.0,Clear,46.0,M
Frontage Road,070A,288.14,10/25/2021,10:40:00,39.73987,-104.73491,Broadside,2.0,Clear,43.0,F
Frontage Road,070A,287.90,10/25/2021,19:35:00,39.73979,-104.73855,Overturning/Rollover,1.0,Clear,57.0,M
Interstate Highway,070A,299.33,10/28/2021,17:35:00,39.73827,-104.527,Rear-End,2.0,Clear,24.0,M
Interstate Highway,070A,228.00,10/29/2021,15:20:00,39.71788,-105.69638,Guardrail Face,1.0,Clear,72.0,M
Interstate Highway,070A,262.57,10/29/2021,17:20:00,39.74064,-105.15854,Rear-End,2.0,Clear,24.0,F
Interstate Highway,070A,262.57,10/29/2021,17:33:00,39.745,-105.15333,Rear-End,2.0,Clear,52.0,M
Interstate Highway,070A,294.50,10/30/2021,12:08:00,39.73789,-104.63698,Overturning/Rollover,1.0,Clear,24.0,M
Interstate Highway,070A,262.57,11/1/2021,11:47:00,39.7398,-105.159147,Sideswipe Same Direction,2.0,Rain,47.0,M
Interstate Highway,070A,262.27,11/2/2021,07:59:00,39.73723,-105.16298,Overturning/Rollover,2.0,Cloudy,21.0,M
Interstate Highway,070A,299.52,11/3/2021,16:23:00,39.73883,-104.52348,Rear-End,2.0,Clear,30.0,M
Interstate Highway,070A,259.80,11/3/2021,18:45:00,39.71673,-105.19027,Concrete Highway Barrier,1.0,Clear,19.0,M
Interstate Highway,070A,262.58,11/3/2021,22:28:00,39.7424,-105.156,Vehicle Debris or Cargo,2.0,Clear,,
Interstate Highway,070A,261.03,11/5/2021,00:35:00,39.72564,-105.18271,Guardrail Face,1.0,Clear,29.0,M
Frontage Road,070A,291.22,11/6/2021,13:34:00,39.73963,-104.67836,Broadside,2.0,Clear,38.0,M
Interstate Highway,070A,288.00,11/8/2021,14:35:00,39.7401,-104.72411,Sideswipe Same Direction,2.0,Clear,60.0,M
Interstate Highway,070A,297.28,11/10/2021,16:10:00,39.73968,-104.56529,Rear-End,2.0,Clear,44.0,F
Interstate Highway,070A,288.00,11/10/2021,22:29:00,39.74305,-104.73681,Overturning/Rollover,1.0,Clear,17.0,M
Interstate Highway,070A,261.50,11/12/2021,14:56:00,39.72555,-105.17926,Cable Rail,1.0,Clear,54.0,M
Interstate Highway,070A,262.57,11/12/2021,15:10:00,39.73707,-105.16327,Rear-End,2.0,Clear,30.0,M
Interstate Highway,070A,259.80,11/12/2021,16:23:00,39.71955,-105.2025,Sideswipe Same Direction,2.0,Clear,39.0,F
Interstate Highway,070A,288.56,11/13/2021,16:19:00,39.74028,-104.72595,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,293.00,11/14/2021,00:00:00,39.73823,-104.63705,Wild Animal,1.0,Clear,,
Interstate Highway,070A,244.35,11/15/2021,13:40:00,39.74598,-105.43692,Overturning/Rollover,1.0,Clear,48.0,M
Interstate Highway,070A,263.00,11/15/2021,16:00:00,39.74883,-105.14979,Cable Rail,1.0,Clear,42.0,F
Interstate Highway,070A,291.00,11/16/2021,09:34:00,39.74003,-104.68789,Vehicle Debris or Cargo,1.0,Clear,20.0,M
Interstate Highway,070A,240.00,11/16/2021,17:00:00,39.74,-105.51,Concrete Highway Barrier,1.0,Clear,36.0,F
Interstate Highway,070A,241.00,11/16/2021,19:16:00,39.74332,-105.49189,Domestic Animal,1.0,Clear,45.0,M
Interstate Highway,070A,312.38,11/17/2021,11:05:00,39.72957,-104.28355,Guardrail Face,1.0,Snow,49.0,F
Interstate Highway,070A,262.64,11/19/2021,12:01:00,39.74107,-105.15864,Rear-End,2.0,Clear,22.0,F
Interstate Highway,070A,260.50,11/19/2021,15:17:00,39.720187,-105.186951,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,244.00,11/19/2021,17:00:00,39.74382,-105.44346,Sideswipe Same Direction,2.0,Clear,41.0,M
Interstate Highway,070A,260.29,11/20/2021,20:34:00,39.717893,-105.18956,Sideswipe Same Direction,2.0,Clear,57.0,M
Interstate Highway,070A,244.5,11/20/2021,22:26:00,39.74077,-105.43267,Guardrail Face,2.0,Cloudy,29.0,M
Interstate Highway,070A,228.00,11/23/2021,18:22:00,39.71675,-105.69637,Rear-End,3.0,Clear,31.0,M
Interstate Highway,070A,239.40,11/26/2021,09:10:00,39.74135,-105.5135,Sideswipe Same Direction,2.0,Clear,37.0,M
Interstate Highway,070A,249.00,11/26/2021,15:18:00,39.71316,-105.36697,Wild Animal,1.0,Clear,43.0,M
Interstate Highway,070A,227.50,11/27/2021,11:27:00,39.709494,-105.697829,Rear-End,4.0,Clear,60.0,M
Interstate Highway,070A,231.00,11/27/2021,12:42:00,39.74952,-105.66825,Rear-End,2.0,Clear,30.0,M
Interstate Highway,070A,302.00,11/28/2021,05:19:00,39.7384,-104.48682,Rear-End,2.0,Clear,39.0,F
Interstate Highway,070A,238.46,11/28/2021,12:07:00,39.74635,-105.5421,Rear-End,2.0,Clear,46.0,M
Interstate Highway,070A,228.04,11/28/2021,14:08:00,39.71814,-105.6961,Rear-End,2.0,Clear,38.0,M
Interstate Highway,070A,247.00,11/28/2021,19:10:00,39.71918,-105.40197,Sideswipe Same Direction,2.0,Clear,26.0,F
Interstate Highway,070A,306.00,11/29/2021,19:01:00,39.736798,-104.402732,Rear-End,2.0,Clear,74.0,M
Interstate Highway,070A,317.00,11/30/2021,06:30:00,39.71639,-104.22344,Wild Animal,1.0,Clear,72.0,M
Interstate Highway,070A,153.77,11/30/2021,13:15:00,39.71058,-106.71398,Vehicle Debris or Cargo,2.0,Clear,,
Interstate Highway,070A,262.57,11/30/2021,17:48:00,39.74029,-105.15997,Approach Turn,2.0,Clear,44.0,F
Interstate Highway,070A,261.62,12/1/2021,16:10:00,39.73158,-105.16909,Rear-End,3.0,Clear,32.0,M
Interstate Highway,070A,260.64,12/3/2021,15:20:00,39.73066,-105.1723,Rear-End,2.0,Clear,48.0,F
Interstate Highway,070A,299.00,12/3/2021,15:46:00,39.738798,-104.533435,Rear-End,2.0,Clear,22.0,F
Interstate Highway,070A,231.200,12/4/2021,15:00:00,39.74547,-105.67855,Rear-End,2.0,Clear,29.0,F
Interstate Highway,070A,262.58,12/8/2021,08:04:00,39.74238,-105.15831,Rear-End,2.0,Clear,,
Interstate Highway,070A,239.90,12/9/2021,06:30:00,39.74,-105.51,Concrete Highway Barrier,1.0,Clear,77.0,F
Interstate Highway,070A,154.34,12/10/2021,00:28:00,39.71164,-106.70437,Embankment,1.0,Snow,33.0,M
Interstate Highway,070A,302.44,12/10/2021,06:15:00,39.73833,-104.4691,Guardrail Face,1.0,Snow,55.0,M
Frontage Road,070A,289.28,12/10/2021,07:39:00,39.73792,-104.71386,Broadside,2.0,Snow,28.0,F
Interstate Highway,070A,262.57,12/11/2021,11:00:00,39.73923,-105.15877,Rear-End,2.0,Clear,51.0,F
Interstate Highway,070A,261.00,12/11/2021,15:57:00,39.72492,-105.179715,Rear-End,3.0,Clear,49.0,M
Interstate Highway,070A,317.00,12/11/2021,18:30:00,39.708874,-104.203692,Wild Animal,1.0,Clear,38.0,M
Interstate Highway,070A,317.00,12/11/2021,18:30:00,39.708874,-104.203692,Wild Animal,1.0,Clear,65.0,M
Interstate Highway,070A,230.10,12/12/2021,07:30:00,39.7439,-105.68187,Rear-End,2.0,Clear,45.0,F
Interstate Highway,070A,249.26,12/12/2021,15:39:00,39.71207,-105.36322,Large Rocks or Boulder,1.0,Clear,50.0,M
Interstate Highway,070A,244.66,12/12/2021,22:15:00,39.7425,-105.43302,Concrete Highway Barrier,1.0,Clear,23.0,F
Interstate Highway,070A,289.16,12/13/2021,06:00:00,39.73953,-104.71591,Broadside,2.0,Clear,34.0,F
Interstate Highway,070A,289.16,12/13/2021,06:00:00,39.73951,-104.71603,Rear-End,2.0,Clear,60.0,M
Interstate Highway,070A,298.00,12/13/2021,06:18:00,39.73981,-104.55044,Parked Motor Vehicle,2.0,Clear,,
