System Code,Rd_Number,Rd_Section,Crash Date,Crash Time,Latitude,Longitude,Crash Type,Total Vehicles,Weather Condition,TU-1 Age,TU-1 Sex 
Interstate Highway,070A,293.350,12/4/2022,07:03:00,39.73816,-104.63868,Guardrail Face,1.0,Clear,22.0,F
Interstate Highway,070A,240.000,12/7/2022,07:03:00,39.74134,-105.51299,Other Non-Fixed Object Describe in Narrative),1.0,Clear,68.0,M
Interstate Highway,070A,245.000,12/7/2022,14:13:00,39.7376,-105.43107,Rear-End,2.0,Clear,34.0,M
Interstate Highway,070A,292.100,12/7/2022,19:45:00,39.74034,-104.66217,Cable Rail,1.0,Clear,18.0,M
Frontage Road,070A,291.222,12/8/2022,11:27:00,39.73955,-104.6783,Broadside,2.0,Clear,36.0,M
Interstate Highway,070A,153.84,12/8/2022,11:38:00,39.71128,-106.71259,Guardrail End,1.0,Cloudy,26.0,F
Interstate Highway,070A,244.00,12/9/2022,01:02:00,39.7436,-105.4428,Concrete Highway Barrier,1.0,Clear,20.0,M
Interstate Highway,070A,263.00,12/9/2022,07:51:00,39.74584,-105.15229,Domestic Animal,2.0,Clear,23.0,F
Interstate Highway,070A,262.88,12/9/2022,07:51:00,39.74584,-105.15229,Domestic Animal,2.0,Clear,23.0,F
Interstate Highway,070A,245.000,12/10/2022,06:45:00,39.7334,-105.42757,Rear-End,3.0,Clear,22.0,F
Interstate Highway,070A,246.000,12/10/2022,07:35:00,39.72591,-105.42079,Parked Motor Vehicle,3.0,Clear,25.0,F
Interstate Highway,070A,246.000,12/10/2022,07:50:00,39.72179,-105.41135,Rear-End,2.0,Clear,60.0,M
Interstate Highway,070A,260.80,12/10/2022,14:47:00,39.72295,-105.18264,Rear-End,3.0,Clear,23.0,F
Interstate Highway,070A,262.00,12/11/2022,12:00:00,39.72825,-105.17506,Sideswipe Same Direction,2.0,Clear,35.0,M
Interstate Highway,070A,299.299,12/11/2022,15:59:00,39.73879,-104.52752,Rear-End,2.0,Clear,18.0,M
Interstate Highway,070A,260.058,12/12/2022,04:07:00,39.7157054,-105.1930676,Overturning/Rollover,1.0,Clear,43.0,M
Interstate Highway,070A,243.250,12/14/2022,05:00:00,39.745,-105.457,Parked Motor Vehicle,2.0,Clear,44.0,F
Interstate Highway,070A,245.68,12/14/2022,08:15:00,39.72924,-105.42451,Rear-End,3.0,Clear,19.0,M
Interstate Highway,070A,289.113,12/14/2022,11:25:00,39.7400944,-104.7169889,Parked Motor Vehicle,2.0,Clear,32.0,M
Interstate Highway,070A,228.00,12/15/2022,08:53:00,39.71689,-105.69642,Concrete Highway Barrier,1.0,Clear,77.0,M
Interstate Highway,070A,242.750,12/15/2022,16:08:00,39.746,-105.462,Sideswipe Same Direction,2.0,Clear,61.0,M
Interstate Highway,070A,288.500,12/18/2022,00:25:00,39.74013,-104.7266,Sideswipe Same Direction,2.0,Clear,55.0,M
Interstate Highway,070A,295.256,12/18/2022,11:00:00,39.73947,-104.60313,Broadside,2.0,Clear,24.0,M
Interstate Highway,070A,243.000,12/18/2022,23:34:00,39.74526,-105.46698,Guardrail Face,1.0,Clear,26.0,M
Interstate Highway,070A,304.242,12/19/2022,16:52:00,39.73805,-104.43636,Rear-End,2.0,Clear,25.0,M
Interstate Highway,070A,242.800,12/20/2022,08:40:00,39.74528,-105.46677,Concrete Highway Barrier,1.0,Clear,26.0,F
Interstate Highway,070A,247.000,12/20/2022,14:00:00,39.72051,-105.40702,Rear-End,5.0,Clear,20.0,M
Interstate Highway,070A,247.000,12/20/2022,14:00:00,39.72051,-105.40702,Rear-End,2.0,Clear,20.0,M
Interstate Highway,070A,239.500,12/20/2022,17:50:00,39.74354,-105.52969,Sideswipe Same Direction,2.0,Clear,17.0,M
Interstate Highway,070A,238.500,12/20/2022,18:44:00,39.74865,-105.54758,Rear-End,2.0,Clear,38.0,M
Interstate Highway,070A,260.00,12/22/2022,13:20:00,39.71978,-105.18743,Guardrail Face,1.0,Snow,23.0,F
Interstate Highway,070A,288.341,12/22/2022,14:18:00,39.74068,-104.72943,Sideswipe Same Direction,2.0,Clear,60.0,M
Interstate Highway,070A,240.000,12/23/2022,01:10:00,39.74159,-105.52336,Concrete Highway Barrier,1.0,Wind,25.0,F
Interstate Highway,070A,304.350,12/23/2022,16:14:00,39.73775,-104.4344,Rear-End,2.0,Clear,66.0,M
Interstate Highway,070A,288.900,12/23/2022,17:05:00,39.74036,-104.72119,Sideswipe Same Direction,2.0,Clear,26.0,M
Interstate Highway,070A,262.10,12/23/2022,17:42:00,39.73576,-105.16472,Vehicle Debris or Cargo,2.0,Clear,49.0,M
Interstate Highway,070A,244.61,12/24/2022,09:17:00,39.7433,-105.43344,Sideswipe Same Direction,2.0,Cloudy,79.0,M
Interstate Highway,070A,239.18,12/25/2022,00:40:00,39.74316,-105.52891,Sign,1.0,Clear,18.0,F
Interstate Highway,070A,317.000,12/26/2022,06:09:00,39.71012,-104.20614,Overturning/Rollover,1.0,Clear,33.0,F
Interstate Highway,070A,248.748,12/26/2022,14:03:00,39.71544,-105.37133,Sideswipe Same Direction,2.0,Cloudy,,
Interstate Highway,070A,247.00,12/26/2022,14:51:00,39.71889,-105.40099,Rear-End,2.0,Clear,66.0,M
Interstate Highway,070A,259.80,12/27/2022,14:03:00,39.712384,-105.193903,Sideswipe Same Direction,2.0,Clear,70.0,M
Interstate Highway,070A,246.24,12/28/2022,19:00:00,39.72329,-105.41615,Sideswipe Same Direction,2.0,Snow,,
Frontage Road,070A,291.222,12/28/2022,20:45:00,39.73954,-104.67827,Broadside,2.0,Snow,27.0,F
Interstate Highway,070A,240.50,12/28/2022,21:09:00,39.74037,-105.50427,Concrete Highway Barrier,3.0,Snow,24.0,M
Interstate Highway,070A,292.000,12/28/2022,21:19:00,39.74001,-104.66615,Sideswipe Same Direction,2.0,Snow,31.0,M
Interstate Highway,070A,304.000,12/28/2022,21:30:00,39.73816,-104.43602,Rear-End,2.0,Freezing Rain or Freezing Drizzle,37.0,M
Interstate Highway,070A,240.76,12/28/2022,22:10:00,39.74023,-105.50015,Rear-End,3.0,Snow,,
Interstate Highway,070A,244.29,12/29/2022,08:00:00,39.74597,-105.43896,Sideswipe Same Direction,2.0,Cloudy,24.0,M
Interstate Highway,070A,297.300,12/29/2022,16:10:00,39.73925,-104.56491,Guardrail Face,1.0,Clear,62.0,M
Interstate Highway,070A,297.000,12/29/2022,16:18:00,39.73949,-104.56942,Rear-End,2.0,Clear,,
Interstate Highway,070A,295.00,12/29/2022,20:15:00,39.73994,-104.60714,Parked Motor Vehicle,2.0,Clear,26.0,M
Interstate Highway,070A,252.244,12/30/2022,16:19:00,39.711407,-105.316499,Sideswipe Same Direction,2.0,Clear,44.0,M
Interstate Highway,070A,254.000,12/30/2022,17:25:00,39.70902,-105.28615,Rear-End,4.0,Clear,38.0,F
Interstate Highway,070A,310.155,12/31/2022,13:50:00,39.73423,-104.32716,Guardrail End,1.0,Clear,41.0,M
