SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,246.54,7/8/2017,1130.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.721404,-105.410567,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,7/8/2017,1403.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,294.1,7/9/2017,45.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740024,-104.626372,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.8,7/10/2017,36.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.720223,-105.405909,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.0,7/10/2017,530.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712496,-105.304125,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.03,7/12/2017,1713.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.725175,-105.179322,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,7/13/2017,1525.0,INJ,ON,NON-INTERSECTION,4,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741215,-105.495956,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,316.2,7/13/2017,2045.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.714334,-104.217939,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,230.0,7/13/2017,2200.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.742843,-105.683023,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.0,7/15/2017,1420.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.737695,-105.431191,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.0,7/16/2017,1400.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.725703,-105.420643,56,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.15,7/17/2017,151.0,INJ,OFF LEFT,RAMP,1,CURVE ON-LEVEL,DRY,DARK-LIGHTED,39.716247,-105.190931,22,F,ALCOHOL INVOLVED
INTERSTATE,70,A,259.7,7/17/2017,1055.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.711156,-105.194818,38,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.5,7/18/2017,528.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.721552,-105.411134,66,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.2,7/19/2017,2225.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.708504,-105.282568,47,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.8,7/20/2017,1645.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.732468,-105.168382,42,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,7/22/2017,630.0,PDO,OFF RIGHT,RAMP,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.724894,-105.179757,61,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.56,7/22/2017,1913.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739705,-105.159264,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,7/23/2017,1240.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.3,7/24/2017,653.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.717981,-105.189338,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.05,7/24/2017,1255.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.744175,-105.442504,76,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.8,7/25/2017,1105.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744752,-105.537234,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.8,7/26/2017,1348.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.744355,-105.44698,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.41,7/26/2017,2007.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DARK-UNLIGHTED,39.740122,-104.728546,43,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,289.28,7/28/2017,1541.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.740138,-104.713883,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.0,7/29/2017,700.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.712496,-105.304125,31,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.68,7/29/2017,1100.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.712071,-105.697065,82,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.5,7/30/2017,1338.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.709494,-105.697829,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.1,7/31/2017,1550.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.736584,-104.401361,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.2,8/2/2017,1509.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.716815,-105.190482,23,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.9,8/3/2017,1350.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.746602,-105.462679,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.1,8/4/2017,2340.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.712034,-105.302346,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.16,8/5/2017,1730.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DAYLIGHT,39.716358,-105.190845,60,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.5,8/6/2017,140.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.720186,-105.186949,20,M,ALCOHOL INVOLVED
INTERSTATE,70,A,243.0,8/7/2017,620.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.746291,-105.460542,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.0,8/7/2017,835.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743543,-105.532325,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.5,8/7/2017,1430.0,PDO,ON,NON-INTERSECTION,1,HILLCREST,WET,DAYLIGHT,39.740321,-105.504953,18,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,8/7/2017,1522.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,8/9/2017,1120.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.734373,-105.165983,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,8/9/2017,1710.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.730945,-105.170301,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,310.5,8/10/2017,550.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.733672,-104.317934,25,F,ALCOHOL INVOLVED
INTERSTATE,70,A,261.6,8/10/2017,1610.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.730564,-105.170781,65,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.29,8/10/2017,1730.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.717907,-105.189544,31,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,8/10/2017,1848.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.749919,-105.667004,0,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.53,8/11/2017,1420.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.72047,-105.186528,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.1,8/11/2017,1930.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.744207,-105.441796,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.4,8/12/2017,2315.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.738113,-104.43253,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,301.73,8/15/2017,850.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738222,-104.482113,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.7,8/15/2017,1435.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.715491,-105.389631,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.5,8/16/2017,900.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.736549,-105.687407,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.3,8/19/2017,2104.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.718021,-105.18943,87,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,8/20/2017,115.0,INJ,OFF LEFT,AT INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.739801,-105.159144,45,F,ALCOHOL INVOLVED
INTERSTATE,70,A,260.15,8/20/2017,817.0,INJ,ON,RAMP,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.716247,-105.190931,56,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.9,8/20/2017,1747.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.723954,-105.181205,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.25,8/22/2017,1128.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.717425,-105.189965,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,227.9,8/23/2017,1812.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.715408,-105.696539,21,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,8/28/2017,850.0,INJ,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.71234,-105.193936,41,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.33,8/28/2017,1618.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.718364,-105.189087,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.23,8/29/2017,600.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.743096,-105.492418,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.16,8/29/2017,2025.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740135,-104.715894,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.82,8/30/2017,730.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712567,-105.19377,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.7,8/30/2017,1940.0,INJ,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DARK-UNLIGHTED,39.744297,-105.448811,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,309.17,9/1/2017,1530.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734059,-104.345001,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,9/2/2017,1236.0,PDO,ON,RAMP,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.71234,-105.193936,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.1,9/3/2017,1030.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.7089,-105.284318,53,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.65,9/4/2017,1550.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.731494,-105.169081,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.29,9/7/2017,753.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.717907,-105.189544,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.28,9/7/2017,1433.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.717791,-105.189655,33,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.75,9/7/2017,1800.0,PDO,ON,NON-INTERSECTION,4,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744233,-105.485155,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.58,9/10/2017,2210.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.74364,-105.433711,22,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,9/11/2017,1402.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,75,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,291.7,9/12/2017,840.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740023,-104.669967,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.5,9/14/2017,1325.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-LEVEL,DRY,DAYLIGHT,39.746166,-105.541346,76,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.9,9/14/2017,1545.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.740809,-105.497492,60,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.01,9/15/2017,724.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.734468,-105.165863,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,308.9,9/15/2017,2030.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.733792,-104.349953,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.25,9/16/2017,120.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.708186,-105.281754,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.1,9/18/2017,746.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.735325,-105.164783,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.0,9/20/2017,2130.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.713418,-105.367857,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,9/21/2017,0.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,9/21/2017,707.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.734373,-105.165983,19,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,9/21/2017,719.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739896,-105.159024,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.2,9/21/2017,1546.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.716815,-105.190482,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.32,9/21/2017,1729.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.73742,-105.162144,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,9/22/2017,1929.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.744411,-105.488957,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.5,9/23/2017,1740.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.744354,-105.43495,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.4,9/23/2017,1745.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DAYLIGHT,39.740125,-104.72877,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,9/23/2017,2100.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DARK-LIGHTED,39.741308,-105.513778,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.8,9/25/2017,1307.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.71234,-105.193936,63,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.04,9/26/2017,124.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,WET,DARK-LIGHTED,39.713098,-105.367276,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.9,9/26/2017,1851.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,WET,DAYLIGHT,39.741046,-105.515331,32,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.68,9/28/2017,1202.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.731326,-105.169822,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,239.25,9/29/2017,111.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,WET,DARK-LIGHTED,39.742891,-105.52762,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.1,9/29/2017,2233.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.7089,-105.284318,27,M,ALCOHOL INVOLVED
INTERSTATE,70,A,250.0,10/1/2017,2018.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.710096,-105.350063,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.61,10/3/2017,2037.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,WET,DARK-UNLIGHTED,39.74019,-105.158656,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.0,10/4/2017,2220.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-LIGHTED,39.712496,-105.304125,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.8,10/5/2017,1616.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.723014,-105.182653,24,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,10/7/2017,1134.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.719178,-105.402112,46,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,297.0,10/8/2017,2005.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.739484,-104.5705,42,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.5,10/9/2017,34.0,FAT,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.740039,-104.727972,21,M,ALCOHOL INVOLVED
INTERSTATE,70,A,259.5,10/9/2017,600.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,SNOWY,DARK-UNLIGHTED,39.708499,-105.196871,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,10/10/2017,1157.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,50,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.0,10/10/2017,2010.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.744123,-105.153749,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,254.02,10/12/2017,1200.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.708993,-105.285777,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.19,10/13/2017,957.0,INJ,ON,NON-INTERSECTION,4,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.747929,-105.546346,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.19,10/13/2017,1230.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.740136,-104.715401,20,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.8,10/13/2017,2036.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.740481,-105.432702,29,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,10/13/2017,2316.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.739801,-105.159144,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,10/14/2017,1730.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.739801,-105.159144,28,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,304.0,10/15/2017,2215.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.73813,-104.439958,47,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,10/17/2017,2015.0,PDO,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.745138,-105.440266,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,312.0,10/21/2017,1800.0,INJ,ON,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAWN OR DUSK,39.729349,-104.291095,74,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.0,10/22/2017,1035.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-LEVEL,DRY,DAYLIGHT,39.744123,-105.153749,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.9,10/24/2017,549.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.719753,-105.403991,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.0,10/24/2017,800.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.734373,-105.165983,30,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,306.2,10/24/2017,849.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.736297,-104.399523,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,302.0,10/26/2017,1500.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738212,-104.477099,25,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,10/26/2017,2051.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.743855,-105.480957,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.5,10/27/2017,958.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739134,-105.159984,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,10/27/2017,2013.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.741215,-105.495956,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.5,10/28/2017,1412.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.745222,-105.47048,29,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.78,10/29/2017,905.0,PDO,ON,AT INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.737502,-104.407245,44,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,313.2,10/29/2017,1145.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.72744,-104.2696,79,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,10/31/2017,1511.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.730945,-105.170301,28,F,NO IMPAIRMENT SUSPECTED
